author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
David N. Figlio,The Roles of Neonatal Health and Race in Special Education Identification,Northwestern University,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Long-term Consequences of Early Life Experiences,I0,NA,NA,,,,,,,,,,,David N. Figlio,Male,DAVID FIGLIO,,,,,NA,NA,NA,NA,NA
David Neumark,Opioid Use and Duration of Disability,University of California-Irvine,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,Health Economics,I0,NA,NA,,,,,,,,,,,DAVID NEUMARK,Male,,,,,,NA,NA,NA,NA,NA
David Rapson,Attribute Substitution in Household Vehicle Portfolios,University of California-Davis,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 111-A",American Economic Association,Fuel Efficiency,"Q5, R4",NA,NA,Mark Jacobsen,University of California-San Diego,Jing Li,Massachusetts Institute of Technology,Hendrik Wolff,Simon Fraser University,Shanjun Li,Cornell University,,,DAVID RAPSON,Male,,,,,,NA,NA,NA,NA,NA
David Scharfstein,Bank Risk-taking and the Real Economy: Evidence From the Housing Boom and its Aftermath,Harvard University,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall D",American Finance Association,Corporate Finance: Investment Behavior,G3,NA,NA,Leena Rudanko,Federal Reserve Bank of Philadelphia,Todd Gormley,Washington University-St. Louis,William Mann,University of California-Los Angeles,Amir Kermani,University of California-Berkeley,,,David Scharfstein,Male,,,,,,NA,NA,NA,NA,NA
David Schoenherr,"Unemployment Insurance, Strategic Unemployment and Firm-worker Collusion",Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",NA,NA,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis,,,David Schoenherr,Male,,,,,,NA,NA,NA,NA,NA
David Schoenherr,Political Connections and Allocative Distortions,Princeton University,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall A1",American Finance Association,CEOs and Entrepreneurs,G3,NA,NA,Mara Faccio,Purdue University,Will Dobbie,Princeton University,Amalia Miller,University of Virginia,,,,,David Schoenherr,Male,,,,,,NA,NA,NA,NA,NA
David Sraer,Can Unemployment Insurance Spur Entrepreneurial Activity? Evidence From France,"University of California-Berkeley, NBER, and CEPR",Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,Entrepreneurship and the Labor Market,"L2, J6",NA,NA,Christopher Stanton,Harvard Business School,Mark Duggan,Stanford University and NBER,Francine Lafontaine,University of Michigan,Robert Gibbons,Massachusetts Institute of Technology and NBER,,,DAVID SRAER,Male,,,,,,NA,NA,NA,NA,NA
David Sraer,Aggregating Estimates of Firm-level Capital Distorsions,University of California-Berkeley,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Misallocation and Finance,"G00, E22",NA,NA,Benjamin Hebert,Stanford University,Ezra Oberfield,Princeton University,Eduardo Davila,New York University,Oleg Itskhoki,Princeton University,,,DAVID SRAER,Male,,,,,,NA,NA,NA,NA,NA
David Thesmar,Can Unemployment Insurance Spur Entrepreneurial Activity? Evidence From France,Massachusetts Institute of Technology and CEPR,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,Entrepreneurship and the Labor Market,"L2, J6",NA,NA,Christopher Stanton,Harvard Business School,Mark Duggan,Stanford University and NBER,Francine Lafontaine,University of Michigan,Robert Gibbons,Massachusetts Institute of Technology and NBER,,,DAVID THESMAR,Male,,,,,,NA,NA,NA,NA,NA
David Thesmar,Sticky Expectations and the Profitability Anomaly,Massachusetts Institute of Technology,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency AB",American Finance Association,Behavioral Finance:  Financial Market Anomalies and a Nobel Prize,G1,NA,NA,Robert Stambaugh,University of Pennsylvania,Marina Niessner,Yale University,Andrea Frazzini,"AQR Capital Management, LLC",Tobias Moskowitz,Yale University,Kent Daniel,Columbia University,DAVID THESMAR,Male,,,,,,NA,NA,NA,NA,NA
David Thesmar,Aggregating Estimates of Firm-level Capital Distorsions,Massachusetts Institute of Technology,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Misallocation and Finance,"G00, E22",NA,NA,Benjamin Hebert,Stanford University,Ezra Oberfield,Princeton University,Eduardo Davila,New York University,Oleg Itskhoki,Princeton University,,,DAVID THESMAR,Male,,,,,,NA,NA,NA,NA,NA
Dean Karlan,Loose Knots: Strong Versus Weak Commitments to Save for Education in Uganda,Yale University,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,The Demand for Commitment Devices,"D3, D1",NA,NA,Emily Breza,Harvard University,Frank Schilbach,Massachusetts Institute of Technology,Bruce Carlin,University of California-Los Angeles,Brigitte Madrian,Harvard University,,,DEAN KARLAN,Male,,,,,,NA,NA,NA,NA,NA
Dean Lueck,A Legacy of History: 19th Century Land Demarcation and Agriculture in California,Indiana University,Jan. 5 2018,12:30 PM - 2:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Omicron Delta Epsilon,Omicron Delta Epsilon Graduate Student Session,"A1, D0",NA,NA,Pak-Sing Choi,Washington State University,Stephanie Brockmann,University of Wyoming,Somnath Das,Purdue University,Julio Alberto Ramos-Pastrana,Indiana University,,,DEAN LUECK,Male,,,,,,NA,NA,NA,NA,NA
Denis Gromb,The Paradox of Pledgeability,HEC Paris,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Contracts and Incentives,G3,NA,NA,Felipe Varas,Duke University,Michael Powell,Northwestern University,Hongda Zhong,London School of Economics,,,,,Denis Gromb,Male,,,,,,NA,NA,NA,NA,NA
Devin Pope,Mental Budgeting vs. Relative Thinking,University of Chicago,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-C",American Economic Association,Mental Accounting,I1,NA,NA,Brigitte Madrian,Harvard University,John Beshears,Harvard Business School,Christine Exley,Harvard Business School,,,,,DEVIN POPE,Male,,,,,,NA,NA,NA,NA,NA
Diego Perez,Pricing in Multiple Currencies in Domestic Markets,New York University,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Prices and Exchange Rates in Open Economies,"E3, F4",NA,NA,David William Berger,Northwestern University,Javier Cravino,University of Michigan,George Alessandria,University of Rochester,Federico Mandelman,Federal Reserve Bank of Atlanta,,,Diego Perez,Male,,,,,,NA,NA,NA,NA,NA
Diego Perez,Wealth Redistribution After Exchange Rate Devaluations,New York University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Demand Non-homotheticities over the Business Cycle,"E3, F3",NA,NA,Jing Zhang,Federal Reserve Bank of Chicago,Alberto Cavallo,Massachusetts Institute of Technology,Jessie Handbury,University of Pennsylvania,Colin Hottman,Federal Reserve Board,,,Diego Perez,Male,,,,,,NA,NA,NA,NA,NA
Diego Perez,Price Setting Under Uncertainty About Inflation,New York University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Macroeconomics Subject to Informational Frictions,A1,NA,NA,,,,,,,,,,,Diego Perez,Male,,,,,,NA,NA,NA,NA,NA
Diego Restuccia,Geography and Agricultural Productivity: Cross-country Evidence From Micro Plot-level Data,University of Toronto,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 105-A",American Economic Association,"Agricultural Productivity, With an International Perspective",O1,NA,NA,Dietrich Vollrath,University of Houston,Pamela Medina,University of Toronto,Tavneet Suri,Massachusetts Institute of Technology,Paul Scott,New York University,,,DIEGO RESTUCCIA,Male,,,,,,NA,NA,NA,NA,NA
Dietrich Earnhart,Transboundary Pollution and Municipal Investments into Wastewater Management,University of Kansas,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 308",Transportation and Public Utilities Group,Topics in Water and Wastewater Management,"H0, Q2",NA,NA,Barrett Kirwan,University of Illinois-Urbana-Champaign,Ian Lange,Colorado School of Mines,Zach Raff,University of Wisconsin-Stout,Daniel Brent,Louisiana State University,,,DIETRICH EARNHART,Male,,,,,,NA,NA,NA,NA,NA
Dimitris Papanikolaou,Financial Frictions and Employment During the Great Depression,Northwestern University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 112-A",American Economic Association,"Surviving the Great Depression: Firms, Workers, and Banks","N0, G0",NA,NA,Eric Hilt,Wesley College,Mark Carlson,Federal Reserve Board,Robert Margo,Boston University,,,,,Dimitris Papanikolaou,Male,,,,,,NA,NA,NA,NA,NA
Dimitris Papanikolaou,Technological Innovation and the Distribution of Labor Income Growth,Northwestern University,Jan. 6 2018,12:30 PM - 2:15 PM,"Loews Philadelphia, Washington C",Society for Economic Dynamics,New Approaches in Measuring Uncertainty,"D2, G1",NA,NA,,,,,,,,,,,Dimitris Papanikolaou,Male,,,,,,NA,NA,NA,NA,NA
Dimitris Papanikolaou,Developing Novel Drugs,Northwestern University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 403",American Economic Association,Trajectories of Innovation: Evaluation and Direction in R&D Project Selection,"O3, L2",NA,NA,,,,,,,,,,,Dimitris Papanikolaou,Male,,,,,,NA,NA,NA,NA,NA
Dirk Bergemann,Information and Market Power,Yale University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,Information Design and Market Design,"C7, D8",NA,NA,Gabriel Carroll,Stanford University,Piotr Dworczak,University of Chicago,Yeon-Koo Che,Columbia University,Fuhito Kojima,Stanford University,,,Dirk Bergemann,Male,,,,,,NA,NA,NA,NA,NA
Dirk Bergemann,Information and Interaction,Yale University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,NA,NA,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University,,,Dirk Bergemann,Male,,,,,,NA,NA,NA,NA,NA
Dmitriy Sergeyev,The Effects of Tax Changes at the Zero Lower Bound: Evidence from Japan,Bocconi University and IGIER,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Conventional and Unconventional Fiscal Multipliers,"E6, H3",NA,NA,Karel Mertens,Federal Reserve Bank of Dallas,Olivier Coibion,University of Texas-Austin,Eric Leeper,Indiana University,,,,,Dmitriy Sergeyev,Male,,,,,,NA,NA,NA,NA,NA
Dmitry Mukhin,Exchange Rate Disconnect in General Equilibrium,Princeton University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 204-B",American Economic Association,Exchange Rate Disconnect and Trade Elasticities,"F1, F3",NA,NA,Kenneth Rogoff,Harvard University,Francis Kramarz,ENSAE,Emine Boz,International Monetary Fund,Thierry Mayer,Sciences Po,,,Dmitry Mukhin,Male,,,,,,NA,NA,NA,NA,NA
Dmytro Hryshko,How Much Consumption Insurance in the United States?,University of Alberta,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,The Dynamics of Income: Celebrating 50 years of the PSID,"J3, E2",NA,NA,Karen Dynan,Harvard University,James Ziliak,University of Kentucky,,,,,,,DMYTRO HRYSHKO,Male,,,,,,NA,NA,NA,NA,NA
Dobrislav Dobrev,High-frequency Cross-market Trading: Model Free Measurement and Applications,Federal Reserve Board,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Commonwealth Hall D",American Finance Association,Market Microstructure: New Tools and New Markets,G1,NA,NA,Katya Malinova,University of Toronto,Clara Vega,Federal Reserve Board,Joshua Mollner,Northwestern University,,,,,Dobrislav Dobrev,Male,,,,,,NA,NA,NA,NA,NA
Domenico Giannone,Economic Predictions with Big Data: The Illusion of Sparsity,Federal Reserve Bank of New York,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 406",Econometric Society,Big Data in Time Series: Factor Models,"C32, C5",NA,NA,,,,,,,,,,,Domenico Giannone,Male,,,,,,NA,NA,NA,NA,NA
Donald S. Kenkel,Does E-cigarette Advertising Encourage Adult Smokers to Quit?,Cornell University and NBER,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon J",Health Economics Research Organization,Contributed Papers in Health Economics,I1,NA,NA,Edward Norton,University of Michigan,Christopher (Kitt) Carpenter,Vanderbilt University,Robert Kaestner,University of California-Riverside,,,,,Donald S. Kenkel,Male,DONALD KENKEL,,,,,NA,NA,NA,NA,NA
Dong Lou,IQ From IP: Simplifying Search in Portfolio Choice,London School of Economics,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall C",American Finance Association,Information Transmission and Trading: Empirical,G1,NA,NA,Kenneth Ahern,University of Southern California,David R. McLean,Georgetown University,Charles Jones,Columbia University,Brad Barber,University of California-Davis,,,Dong Lou,Male,,,,,,NA,NA,NA,NA,NA
Dong Lou,A Tug of War: Overnight Versus Intraday Expected Returns,London School of Economics,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,Market Mispricing,G1,NA,NA,Xing Huang,Michigan State University,Kent Daniel,Columbia University,Itzhak Ben-David,Ohio State University and NBER,Joseph Engelberg,University of California-San Diego,,,Dong Lou,Male,,,,,,NA,NA,NA,NA,NA
Dong Lou,The Effect of Superstar Firms on College Major Choice,London School of Economics and CEPR,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Cohort Effects: Sources and Implications,"A1, J0",NA,NA,James Choi,Yale University and NBER,Scott Baker,Northwestern University,Na'ama Shenhav,Dartmouth College,Kelly Shue,University of Chicago and NBER,,,Dong Lou,Male,,,,,,NA,NA,NA,NA,NA
Dongho Song,Fearing the Fed: How Wall Street Reads Main Street,Boston College,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Asset Return Dynamics,G1,NA,NA,Erica Li,Cheung Kong Graduate School of Business,Leonid Kogan,Massachusetts Institute of Technology,Jonathan Wright,Johns Hopkins University,,,,,Dongho Song,Male,,,,,,NA,NA,NA,NA,NA
Donna Feir,The Slaughter of the North American Bison and Reversal of Fortunes on the Great Plains,University of Victoria,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,Issues in Native American Economic Development,"O1, J0",NA,NA,William A. Darity Jr,Duke University,Randall Akee,University of California-Los Angeles,Matthew J. Notowidigdo,Northwestern University,Krishna Pendakur,Simon Fraser University,,,Donna Feir,Female,,,,,,NA,NA,NA,NA,NA
Donna Feir,"Excess Female Mortality, Institutionalization and Homelessness and the Gender Ratio Among Status Indians in Canada",University of Victoria,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,Issues in Native American Economic Development,"O1, J0",NA,NA,William A. Darity Jr,Duke University,Randall Akee,University of California-Los Angeles,Matthew J. Notowidigdo,Northwestern University,Krishna Pendakur,Simon Fraser University,,,Donna Feir,Female,,,,,,NA,NA,NA,NA,NA
Doruk Cengiz,Is It Merely A Labor Supply Shock? Impacts of Syrian Migrants on Local Economies in Turkey,University of Massachusetts-Amherst,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 109-A",American Economic Association,Economics of Immigration,J1,NA,NA,,,,,,,,,,,Doruk Cengiz,Male,,,,,,NA,NA,NA,NA,NA
Doruk Cengiz,When Does Privatization Process Begin? Total Effects of Privatization in Turkey,University of Massachusetts-Amherst,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Adams",Union for Radical Political Economics,Empirical Studies of Distributional Issues,"D3, C0",NA,NA,Sergio Cámara Izquierdo,Universidad Autónoma Metropolitana-Azcapotzalco,William McColloch,Keene State College,,,,,,,Doruk Cengiz,Male,,,,,,NA,NA,NA,NA,NA
Doruk Cengiz,The Effect of Minimum Wages on Low-Wage Jobs: Evidence from the United States Using a Bunching Estimator,University of Massachusetts-Amherst,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Minimum Wage and the Earnings Distribution: New Methods and New Models,"J3, J2",NA,NA,David S. Lee,Princeton University,Joseph Mullins,University of Western Ontario,David Autor,Massachusetts Institute of Technology,Arindrajit Dube,University of Massachusetts-Amherst,,,Doruk Cengiz,Male,,,,,,NA,NA,NA,NA,NA
Douglas Almond,"Carbon Trading, Firm Emissions, and Air Quality in China",Columbia University,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,The Costs and Benefits of Environmental Regulation in the United States and China,"Q5, Q0",NA,NA,Steven L. Puller,Texas A&M University,Catherine Wolfram,University of California-Berkeley,Nancy Rose,Massachusetts Institute of Technology,Maureen Cropper,University of Maryland,,,DOUGLAS ALMOND,Male,,,,,,NA,NA,NA,NA,NA
