paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Information and Interaction,Dirk Bergemann,Yale University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Information and Interaction,Tibor Alejandro Heumann,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Information and Interaction,Stephen Morris,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
On Fragmented Markets,Ahmad Peivandi,Georgia State University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
On Fragmented Markets,Rakesh Vohra,University of Pennsylvania,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Integration and Segregation,Sanjeev Goyal,University of Cambridge,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Quadratic Games,Nicolas Lambert,Stanford University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Quadratic Games,Giorgio Martini,Stanford University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Quadratic Games,Michael Ostrovsky,Stanford University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,,,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University
Super-human AI for Strategic Reasoning: Beating Top Professionals in Heads-up No-limit Texas Hold’em,Tuomas Sandholm,Carnegie Mellon University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Independence Ballroom II",Econometric Society,"Invited Session on AI, Machine Learning, and Economics","C1, C7",,
Machine Learning Methods for Economists,Guido Imbens,Stanford University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Independence Ballroom II",Econometric Society,"Invited Session on AI, Machine Learning, and Economics","C1, C7",,
Spillovers in Social Program Participation: Evidence From Chile,Pedro Carneiro,University College London,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
Spillovers in Social Program Participation: Evidence From Chile,Aureo de Paula,University College London,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
Spillovers in Social Program Participation: Evidence From Chile,Barbara Flores,University College London,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
Spillovers in Social Program Participation: Evidence From Chile,Emanuela Galasso,World Bank,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
Spillovers in Social Program Participation: Evidence From Chile,Rita Ginja,University of Bergen,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
"Unemployment Insurance, Strategic Unemployment and Firm-worker Collusion",Bernardus V. Doornik,Central Bank of Brazil,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
"Unemployment Insurance, Strategic Unemployment and Firm-worker Collusion",David Schoenherr,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
"Unemployment Insurance, Strategic Unemployment and Firm-worker Collusion",Janis Skrastins,Washington University-St. Louis,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
"More COPS, Less Crime",Steven Mello,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",,,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis
Identification of and Correction for Publication Bias,Isaiah Andrews,Massachusetts Institute of Technology,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Identification of and Correction for Publication Bias,Maximilian Kasy,Harvard University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Inference on Breakdown Frontiers,Matthew A. Masten,Duke University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Inference on Breakdown Frontiers,Alexandre Poirier,University of Iowa,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Inference in Regression Discontinuity Designs With a Discrete Running Variable,Michal Kolesar,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Inference in Regression Discontinuity Designs With a Discrete Running Variable,Christoph Rothe,Columbia University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
Multiple Treatments With Strategic Interaction,Sukjin Han,University of Texas-Austin,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Treatment Effects and Regression Discontinuity,"C21, C14",,
"Experimental studies on entrepreneurial idea generation, confidence, and investment decisions",Soheil Hooshangi,Carnegie Mellon University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
"Experimental studies on entrepreneurial idea generation, confidence, and investment decisions",George Loewenstein,Carnegie Mellon University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Characterizing the Entrepreneur Using Experimental Economics,Saulo Barbosa,EMLyon,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Characterizing the Entrepreneur Using Experimental Economics,David J. Cooper,Florida State University and University of East Anglia,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Characterizing the Entrepreneur Using Experimental Economics,Krista J. Saral,Webster University Geneva,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Characterizing the Entrepreneur Using Experimental Economics,Marie Claire Villeval,GATE/CNRS and University of Lyon,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Experimental Evidence From Entrepreneurs on Job Selection and Risk Preferences,Marco Castillo,Texas A&M University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Experimental Evidence From Entrepreneurs on Job Selection and Risk Preferences,Ragan Petrie,Texas A&M University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Experimental Evidence From Entrepreneurs on Job Selection and Risk Preferences,Maximo Torero,World Bank,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Designing Incentives in Startup Teams: Form and Timing of Equity Contracting,Evgeny Kagan,University of Michigan,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Designing Incentives in Startup Teams: Form and Timing of Equity Contracting,Stephen Leider,University of Michigan,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Designing Incentives in Startup Teams: Form and Timing of Equity Contracting,William Lovejoy,University of Michigan,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",,,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University
Screening in Contract Design: Evidence From the ACA Health Insurance Exchanges,Timothy Layton,Harvard University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon J",Health Economics Research Organization,Eight Years Later: Analyses of ACA Health Insurance Markets,I1,,,Jonathan Gruber,Massachusetts Institute of Technology,Sarah Miller,University of Michigan,Michael Chernew,Harvard University
