"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Barbara","Barbara Hopkins","Gender Dimension of Household Borrowing","Wright State University","Jan 04 2014","2:30 PM","Loews Philadelphia Hotel, Regency Ballroom C1","Association for Evolutionary Economics","Social Control in the Modern Economy","B5","Barbara Wiens-Tuers","Pennsylvania State University-Altoona","Barbara Wiens-Tuers","Pennsylvania State University","Geoffrey Schneider","Bucknell University","","","","","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Barbara","Barbara Bliss","Corporate Payout, Cash Retention, and the Supply of Credit: Evidence from the 2008-09 Credit Crisis","Florida State University","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Millennium Hall","American Finance Association","Payout Policy","G3","Roni Michaely","Cornell University","Mark Leary","Washington University-St. Louis","Jean-Charles Rochet","University of Zurich","Michael Roberts","University of Pennsylvania","Anjan Thakor","Washington University-St. Louis","","","BARBARA",0,1577,0,1,1577,0,1,0,1
"Baris","Baris Yoruk","Does Giving to Charity Lead to Better Health?","State University of New York-Albany","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 203-A","American Economic Association","Economics of Charitable Giving and Volunteering","H4","James Andreoni","University of California-San Diego and NBER","Alexander Brown","Texas A&M University","Jonathan Meer","Texas A&M University","Baris Yoruk","State University of New York-Albany","Michael K. Price","Georgia State University and NBER","","","BARIS",21,0,1,0,21,1,0,1,0
"Barry","Barry Scholnick","Bankruptcy Spillovers between Close Neighbors","University of Alberta","Jan 03 2014","12:30 PM","Loews Philadelphia Hotel, Washington B","American Real Estate & Urban Economic Association","Neighborhood Development","R2","Yannis Ioannides","Tufts University","Ingrid Gould Ellen","New York University","Anna Hardman","Tufts University","Junfu Zhang","Clark University","Lauren Lambie-Hanson","Federal Reserve Bank of Philadelphia","","","BARRY",391,4,0.9898734,0.0101266,395,1,0,1,0
"Bart","Bart Golsteyn","The Legacy of Parental Time Preferences: Investment Behavior, and Children's Lifetime Outcomes","Maastricht University","Jan 03 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","Effects on Preferences Regarding Risk & Ambiguity","D8","Luca Rigotti","University of Pittsburgh","","","","","","","","","","","BART",57,1,0.9827586,0.0172414,58,1,0,1,0
"Bart","Bart J. Bronnenberg","Do Pharmacists Buy Bayer? Sophisticated Shoppers and the Brand Premium","Tilburg University","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 201-A","American Economic Association","Information and Learning in Over-the-Counter and Online Drug Markets","D8","Sofia Villas-Boas","University of California-Berkeley","Sara Ellison","Massachusetts Institute of Technology","Liran Einav","Stanford University","Justine Hastings","Brown University","Benjamin R. Handel","University of California-Berkeley","","","BART",57,1,0.9827586,0.0172414,58,1,0,1,0
"Bart","Bart Lambrecht","The Dynamics of Investment, Payout and Debt","University of Cambridge","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Millennium Hall","American Finance Association","Payout Policy","G3","Roni Michaely","Cornell University","Mark Leary","Washington University-St. Louis","Jean-Charles Rochet","University of Zurich","Michael Roberts","University of Pennsylvania","Anjan Thakor","Washington University-St. Louis","","","BART",57,1,0.9827586,0.0172414,58,1,0,1,0
"Barton","Barton Hamilton","Treatment Choice Dynamics with Insurance Mandates: The Case of IVF","Washington University-St Louis","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 402","Econometric Society","Dynamics of Medical Treatment and Decision-Making","I1","Donna Gilleskie","University of North Carolina","Steve Stern","University of Virginia","Hanming Fang","University of Pennsylvania","Sokbae (Simon) Lee","University College London","","","","","BARTON",6,0,1,0,6,1,0,1,0
"Beatriz","Beatriz Maldonado","Female Legislators and Foreign Aid","College of Charleston","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 103-A","American Economic Association","Women and Leadership (J16)","","Susan Averett","Lafayette College","Pascaline Dupas","Stanford University","Justin Wolfers","University of Michigan","Fidan Ana Kurtulus","University of Massachusetts-Amherst","Amalia R. Miller","University of Virginia","","","BEATRIZ",0,93,0,1,93,0,1,0,1
"Ben","Ben Groom","Declining Discount Rates","London School of Economics","Jan 03 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon E","American Economic Association","Discounting for the Long Run","D8","Nicholas Stern","London School of Economics","Kenneth Arrow","Stanford University","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Brooks","The Limits of Price Discrimination","Princeton University","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 404","Econometric Society","Micro and Applied Theory: New Modeling Tools and Questions","D5","Stephen Morris","Princeton University","","","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Keys","Minimum Payments and Debt Paydown in Consumer Credit Cards","University of Chicago","Jan 03 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon I","American Economic Association","Psychological Factors in Household Finance","D1","Julian Jamison","Consumer Financial Protection Bureau","Matt Levy","London School of Economics","Devin G. Pope","University of Chicago","Ben Keys","University of Chicago","Marieke Bos","Swedish Institute for Social Research","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Benedicte","Benedicte Apouey","Heat Waves at Conception and Later Life Outcomes","Paris School of Economics","Jan 03 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon I","American Economic Association","Fertility Decisions","J1","Tom Vogl","Princeton University","","","","","","","","","","","BENEDICTE",0,4,0,1,4,0,1,0,1
"Benjamin","Benjamin Cowan","The Effects of Merit-Based Financial Aid on Drinking in College","Washington State University","Jan 03 2014","10:15 AM","Pennsylvania Convention Center, 106-B","Society of Government Economists","Government and Health","H2","Susan Averett","Lafayette College","David Simon","University of California-Davis","Laura M. Argys","University of Colorado-Denver","Muzhe Yang","Lehigh University","Carly Urban","Montana State University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Golub","How Better Information Can Garble Experts' Advice","Stanford University","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 103-C","American Economic Association","Theory of Persuasion","D8","Matthew Gentzkow","University of Chicago","Paul Milgrom","Stanford Univeristy","Ilya Segal","Stanford University","Navin Kartik","Columbia University","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Sand","The Great Reversal in the Demand for Skill and Cognitive Tasks","York University","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 202-B","American Economic Association","Employment Structure and Inequality","J2","Francine Blau","Cornell University","Thomas DeLeire","University of Wisonsin-Madison","Sergio Firpo","Sao Paolo School of Economics","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Gilbert","Pigouvian Taxes with Intermittent Billing and Habits","University of Wyoming","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon L","Association of Environmental & Resource Economists","Habit Formation and Voluntary Approaches to Environmental Policy","Q5","John List","University of Chicago","Hunt Allcott","New York University","George Deltas","University of Illinois","Anna Alberini","University of Maryland","Jill J. McCluskey","Washington State University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Wilson","Social Enterprises and the Analysis of Space to Alleviate Financial Constraints","University of Missouri-Kansas City","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Congress A","Association for Social Economics","Social Entrepreneurship: Maximizing Impact and Innovation","L3","Tonia Warnecke","Rollins College","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin R. Lester","Subsidizing Price Discovery","Federal Reserve Bank of Philadelphia","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 403","Econometric Society","Financial Regulation and Information","G1","Itay Goldstein","University of Pennsylvania","Vincent Glode","University of Pennsylvania","Liyan Yang","University of Toronto","Doron Levit","University of Pennsylvania","Saki Bigio","Columbia University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin R. Handel","Information Frictions and the Welfare Consequences of Adverse Selection","University of California-Berkeley","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 204-B","American Economic Association","The Price Theory of Selection Markets","D4","Michael Whinston","Massachusetts Institute of Technology","Jonathan Levin","Stanford University","Liran Einav","Stanford University","Amy N. Finkelstein","Massachusetts Institute of Technology","Michael Whinston","Massachusetts Institute of Technology","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin R. Handel","Equilibria in Health Exchanges: Adverse Selection vs. Re-Classification Risk","University of California-Berkeley","Jan 03 2014","2:30 PM","Philadelphia Marriott, Meeting Room 404","Econometric Society","Evaluating Health Insurance Reform","H5","Hanming Fang","University of Pennsylvania","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Olken","Analysis Plans in Economics","Massachusetts Institute of Technology","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 204-B","American Economic Association","Research Transparency: Pre-Analysis Plans and Other Approaches for Economics","C9","Edward Miguel","University of California-Berkeley","Uri Simonsohn","University of Pennsylvania, Wharton School of Business","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin R. Handel","Transaction Costs, Market Power and the Entry of Accountable Care Organizations in Health Care","University of California-Berkeley","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 112-A","Health Economics Research Organization","Implementation of the Affordable Care Act","I1","Michael Chernew","Harvard University","Martin S. Gaynor","Carnegie-Mellon University","Joseph P. Newhouse","Harvard University","Cory S. Capps","Bates White-Washington, DC","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Bridges","Poverty Estimates for the Aged: How and Why the SPM and Official Estimates Differ","Social Security Administration","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 106-B","Society of Government Economists","Latest Research on Poverty Measurement for the United States","I3","Angus Deaton","Princeton University","James P. Ziliak","University of Kentucky","Jessica Banthin","Congressional Budget Office","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Lindy","Identifying Effective Teachers during the Hiring Process","Teach for America","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 103-C","American Economic Association","Measuring and Incentivizing Teacher Performance","I2","Scott Imberman","Michigan State University","Cory Koedel","University of Missouri","Kirabo Jackson","Northwestern University","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Sand","The Declining Fortunes of the Young Since 2000","York University","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 103-B","American Economic Association","Inequality in the Future","J3","Joseph Altonji","Yale University","Joseph G. Altonji","Yale University","David Dorn","CEMFI","Stephen Machin","University College London","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Bennie","Bennie Waller","How Many Listings Are Too Many? The Impact of Agent Inventory Externalities","Longwood University","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Washington B","American Real Estate & Urban Economic Association","Real Estate Market Microstructure","R4","Joseph Gyourko","University of Pennsylvania","Christopher Mayer","Columbia University","Cindy Soo","University of Michigan","Andrew Paciorek","Federal Reserve Board of Governors","Andrew Haughwout","Federal Reserve Bank of New York","","","BENNIE",7,2,0.7777778,0.2222222,9,1,0,0,0
"Bennie","Bennie Waller","Do \"Productive\" Agents Really Deliver for their Clients?","Longwood University","Jan 05 2014","1:00 PM","Loews Philadelphia Hotel, Washington B","American Real Estate & Urban Economic Association","Housing Markets and Returns","R3","Paul Carrillo","George Washington University","Jaren Pope","Brigham Young University","Jonathan Rothbaum","US Census Bureau","Benjamin Williams","George Washington University","C. Lockwood Reynolds","Kent State University","","","BENNIE",7,2,0.7777778,0.2222222,9,1,0,0,0
"Bent","Bent Jesper Christensen","Wage and Productivity Dispersion: The Roles of Rent Sharing, Labor Quality and Capital Intensity","Aarhus University","Jan 05 2014","1:00 PM","Philadelphia Marriott, Grand Ballroom - Salon C","American Economic Association","Heterogenous Firms and Job Search","J6","John Kennes","Aarhus University","Ian King","University of Melbourne","Moritz Ritter","Temple University","Daniel le Maire","University of Copenhagen","Benoit Julien","University of New South Wales","","","BENT",1,1,0.5,0.5,2,0,0,0,0
