"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Beatrice","Beatrice Cherrier","Engineering and Economics at Stanford, 1950-1990","University of Cergy-Pontoise and CNRS","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 405","History of Economics Society","Economics and Engineering: Institutions, Practices and Cultures","B2, B1","Pedro Garcia Duarte","University of São Paulo","Alvin Roth","Stanford University and Harvard University","","","","","","","","","BEATRICE",0,116,0,1,116,0,1,0,1
"Beatrice","Beatrice Weder di Mauro","Government Ownership of Banks and Corporate Innovation","Johannes Gutenberg University of Mainz","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Bank Lending and Firm Financing","G2","Denis Sosyura","Arizona State University","Manuel Adelino","Duke University","Mark Leary","Washington University-St. Louis","Gregor Matvos","University of Texas-Austin","","","","","BEATRICE",0,116,0,1,116,0,1,0,1
"Ben","Ben Sopranzetti","The Predictive Power of Tail Risk Premia on Individual Stock Returns","Rutgers University","Jan. 4 2019","7:30 AM - 6:00 PM","Hilton Atlanta, Grand Ballroom Pre-Function North","American Finance Association","AFA Ph.D. Student Poster Session","G0","Kenneth Singleton","Stanford University","","","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Greiner","The Design of Feedback Revision Rules - An Experimental Study","Vienna University of Economics and Business","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 223","Economic Science Association","Market Design for Online Platforms","D4","Yan Chen","University of Michigan","Laura Gee","Tufts University","Chiara Farronato","Harvard University","Stephanie Wang","University of Pittsburgh","Chenyu Yang","University of Rochester","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Meiselman","Judging Banks’ Risk by the Profits They Report","Johns Hopkins University","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Salon West","American Finance Association","Risk and Return in Financial Intermediation","G2","Stephen Dimmock","Nanyang Technological University","Vikrant Vig","London Business School","Alan Moreira","University of Rochester","George Pennacchi","University of Illinois","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Bernanke","Monetary Policy Strategies for a Low-Rate Environment","Brookings Institution","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, A602","American Economic Association","Monetary Policy Frameworks and the Zero Lower Bound","E5","David Lopez-Salido","Federal Reserve Board","","","","","","","","","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Meiselman","Exposure-Enhanced Goods and Technology Disadoption: Evidence from a Randomized Controlled Trial with Resource-Conserving Technologies","Johns Hopkins University","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, A701","Association of Environmental and Resource Economists","Water Conservation Policy","Q2, D9","Laura Grant","Claremont McKenna College","Laura Grant","Claremont McKenna College","Nick Magnan","University of Georgia","Katrina Jessoe","University of California-Davis","Michael Price","University of Alabama","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Morley","The Impact of QE on Liquidity: Evidence from the UK Corporate Bond Purchase Scheme","Bank of England","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 8","American Economic Association","Central Banks’ Corporate Bond Purchases: Impact and Channels","E5, E4","Egon Zakrajsek","Federal Reserve Board","Andrea Vedolin","Boston University","Thomas King","Federal Reserve Bank of Chicago","Ralf Meisenzahl","Federal Reserve Board","Filip Zikes","Federal Reserve Board","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Ben","Ben Le","Mortgage Losses: Loss on Sale and Holding Costs","Kean University","Jan. 6 2019","1:00 PM - 3:00 PM","Hilton Atlanta, 215","American Real Estate and Urban Economics Association","Borrower Behavior, and Mortgage Losses","G2, R3","Michael Lacour-Little","California State University-Fullerton and Fannie Mae","Richard Green","University of Southern California","Jessica Shui","Federal Housing Finance Agency","Nuno Mota","Fannie Mae","Xudong An","Federal Reserve Bank of Philadelphia","","","BEN",979,2,0.9979613,0.0020387,981,1,0,1,0
"Benedikt","Benedikt Herz","What Determines Labor Market Re-attachment? A Machine Learning Approach","European Commission","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International 7","American Economic Association","Applications of Machine Learning in Microeconomics for Public Policy","C1","Matthew Lang","University of California-Riverside","Bree Lang","University of California-Riverside","Benedikt Herz","European Commission","Jonathan Hersh","Chapman University","Matthew Harding","University of California-Irvine","Steve Cicala","University of Chicago-Harris","BENEDIKT",3,0,1,0,3,1,0,1,0
"Benedikt","Benedikt Fritz","May the force be with you: Exit barriers, governance shocks, and profitability sclerosis in banking","Deutsche Bundesbank","Jan. 5 2019","12:30 PM - 2:15 PM","Hilton Atlanta, 305","International Banking, Economics, and Finance Association","Bailouts, Bail-ins and Resolution","G1","John C. Driscoll","Federal Reserve Board","Claudio Daminato","ETH Zurich","Chang Ma","Fudan University","Raluca A. Roman","Federal Reserve Bank of Kansas City","Margarita Rubio","University of Nottingham","","","BENEDIKT",3,0,1,0,3,1,0,1,0
"Beni","Beni Kouevi-Gath","Do Banking Crises Improve Democracy","Free University of Brussels","Jan. 6 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Finance and Politics","P0, G2","Gérard Roland","University of California-Berkeley","Laura Solanko","Bank of Finland","Jan Zimsky","New York University","Felix Noth","IWH Halle","Iikka Korhonen","Bank of Finland","","","BENI",6,0,1,0,6,1,0,1,0
"Benjamin","Benjamin Wirth","The Effects of Credit Supply on Wage Inequality between and within Firms","IAB Nuremberg","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, L503","Econometric Society","Credit: Empirical Macroeconomic Implications","E2, G2","Farzad Saidi","Stockholm School of Economics","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Olken","The Development Effects Of The Extractive Colonial Economy: The Dutch Cultivation System in Java","Massachusetts Institute of Technology","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 314","Society for Institutional and Organizational Economics","Some Meanings and Impacts of \"Culture\" in Institutions and Organizations","D7, L2","Robert S. Gibbons","Massachusetts Institute of Technology","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Grosse-Rueschkamp","The Capital Structure Channel of Monetary Policy","European School of Management and Technology","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 8","American Economic Association","Central Banks’ Corporate Bond Purchases: Impact and Channels","E5, E4","Egon Zakrajsek","Federal Reserve Board","Andrea Vedolin","Boston University","Thomas King","Federal Reserve Bank of Chicago","Ralf Meisenzahl","Federal Reserve Board","Filip Zikes","Federal Reserve Board","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Heebsh","How Acquisitions Affect Firm Behavior and Performance: Evidence from the Dialysis Industry","Duke University","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L507","Econometric Society","Health Economics: Theory, Econometrics, and Data","I1, L1","Neale Mahoney","University of Chicago","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Marx","Dimensions of Donation Preferences: the Structure of Peer and Income Effects","University of Illinois-Urbana-Champaign","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal A","Association for Social Economics","Cooperation, for Good or Ill","Z1","Rojhat Avsar","Columbia College Chicago","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Lockwood","Soda Taxes: Evidence, Incidence, and Optimal Policy Design","University of Pennsylvania","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, International B","American Economic Association","Real World and Model-Based Lessons from Beverage Tax Policy Designs Across the Globe","I1, H2","Benjamin Lockwood","University of Pennsylvania","Steve Sexton","Duke University","Justine Hastings","Brown University","David Frisvold","University of Iowa","Mario Mazzocchi","University of Bologna","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Marx","Student Loan Nudges: Experimental Evidence on Borrowing and Educational Attainment","University of Illinois","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 10","American Economic Association","Getting From High School Through College: Policies to Raise Educational Attainment","I2, J0","Bruce Sacerdote","Dartmouth College","Philip Oreopoulos","University of Toronto","Sarah Turner","University of Virginia","Scott Carrell","University of California-Davis","Michael F. Lovenheim","Cornell University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Marx","ProPelled: The Effects of Grants on Graduation, Earnings, and Welfare","University of Illinois-Urbana-Champaign","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, A708","American Economic Association","The Productivity of Various Schooling Inputs","I2","Scott Imberman","Michigan State University","","","","","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Leyden","Public Communication and Collusion in the Airline Industry","Cornell University","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 304","Industrial Organization Society","Empirical Studies of Collusion","L1, L4","Katja Seim","University of Pennsylvania","Christopher Sullivan","University of Wisconsin-Madison","Matthew Backus","Columbia University","Nicolas de Roos","University of Sydney","Alon Eizenberg","Hebrew University of Jerusalem","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Castleman","The Bottom Line on College Counseling","University of Virginia","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 10","American Economic Association","Getting From High School Through College: Policies to Raise Educational Attainment","I2, J0","Bruce Sacerdote","Dartmouth College","Philip Oreopoulos","University of Toronto","Sarah Turner","University of Virginia","Scott Carrell","University of California-Davis","Michael F. Lovenheim","Cornell University","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Olken","Does Elite Capture Matter? Local Elites and Targeted Welfare Programs in Indonesia","Massachusetts Institute of Technology","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 7","American Economic Association","Intentional and Unintentional Effects of Safety Net Programs","I3, H2","Adriana Lleras-Muney","University of California-Los Angeles","Amanda Kowalski","University of Michigan","Samuel Bazzi","Boston University","Adriana Lleras-Muney","University of California-Los Angeles","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Ho","Toward an Understanding of the Economics of Apologies: Evidence from a Large-scale Natural Field Experiment","Vassar College","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 223","Economic Science Association","Market Design for Online Platforms","D4","Yan Chen","University of Michigan","Laura Gee","Tufts University","Chiara Farronato","Harvard University","Stephanie Wang","University of Pittsburgh","Chenyu Yang","University of Rochester","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Lindy","Teacher Applicant Hiring and Teacher Performance: Evidence from DC Public Schools","Teach for America","Jan. 4 2019","2:30 PM - 4:30 PM","Hyatt Regency Atlanta, Hanover B","Labor and Employment Relations Association","Improving Selection of Job Applicants: Harnessing Resume, Interview and Recommender Signals for K12 Teaching","M1","Barbara Biasi","Yale University","Jen Brown","University of Utah","Peter Cappelli","University of Pennsylvania","","","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Klopack","Assessing the Gains from E-Commerce","Stanford University","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 2","American Economic Association","Consumption and Space","R2, F0","Liran Einav","Stanford University","Jessie Handbury","University of Pennsylvania","Victor Couture","University of California-Berkeley","Cecilia Fieler","University of Pennsylvania","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Loos","Trust and Delegated Investing: A Money Doctors Experiment","University of Technology Sydney","Jan. 6 2019","1:00 PM - 3:00 PM","Hilton Atlanta, Grand Ballroom A","American Finance Association","Financial Advisors and Financial Advice","G2","John Beshears","Harvard University","Alessandro Previtero","Indiana University","Rawley Heimer","Boston College","Yaron Levi","University of Southern California","","","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin Lipsius","The Social Impact of Private Equity Over the Economic Cycle","University of Michigan","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 6","American Economic Association","Private Equity and Firm Performance","D2, J3","Josh Lerner","Harvard University","Antoinette Schoar","Massachusetts Institute of Technology","Steven Kaplan","University of Chicago","René Stulz","Ohio State University","Per Stromberg","University of Chicago","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
"Benjamin","Benjamin M. Marx","Dynamic Bunching Estimation with Panel Data","University of Illinois-Urbana-Champaign","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International 3","American Economic Association","Bunching Evidence on Responses to Taxation and Regulation","H2, H3","Benjamin M. Marx","University of Illinois-Urbana-Champaign","Joshua D. Gottlieb","University of British Columbia and NBER","Daniel Hungerman","University of Notre Dame and NBER","Daniel Sacks","Indiana University","Thomas Schwab","Centre for European Economic Research (ZEW)","","","BENJAMIN",587,1,0.9982993,0.0017007,588,1,0,1,0
