"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Bruce","Bruce Landon","Geographic Variation in Quality of Care for Commercially Insured Patients","Harvard University","Jan 04 2015","10:15 AM","Boston Marriott Copley, Provincetown","Health Economics Research Organization","New Evidence on Geographic Variations in Health Care","I1","Joseph Newhouse","Harvard University","Joshua Graff Zivin","University of California-San Diego","Carrie Colla","Dartmouth University","Austin Frakt","Boston University","","","","","BRUCE",495,0,1,0,495,1,0,1,0
"Bruce","Bruce E. Kaufman","Early Institutionalists on 1920s Rising Inequality and the Great Depression","Georgia State University","Jan 04 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics","Themes in the History of Economics for Heterodox Economists","B2","Sherry Davis Kasper","Maryville College","Reynold F. Nesiba","Augustana College","Mary V. Wrenn","University of Cambridge","","","","","","","BRUCE",495,0,1,0,495,1,0,1,0
"Bruce","Bruce Babcock","Using Prospect Theory to Explain Anomalous Crop Insurance Decisions","Iowa State University","Jan 03 2015","8:00 AM","Westin Copley, St. George D","Agricultural & Applied Economics Association","Risk Mitigation Tools in Agriculture: Crop Insurance and Contract Farming","Q1","David Zilberman","University of California-Berkeley","","","","","","","","","","","BRUCE",495,0,1,0,495,1,0,1,0
"Bruno","Bruno Jullien","Dynamic Competition with Network Externalities: Why History Matters","Toulouse School of Economics","Jan 05 2015","1:00 PM","Sheraton Boston, Liberty B","American Economic Association","Competition","D4","Dan Richards","Tufts University","","","","","","","","","","","BRUNO",105,1,0.990566,0.009434,106,1,0,1,0
"Caleb","Caleb Stroup","Entry and Competition in Takeover Auctions","Grinnell College","Jan 03 2015","10:15 AM","Westin Copley, Essex Center","American Finance Association","Mergers","G3","Matthew Rhodes-Kropf","Harvard Business School","Andrey Malenko","Massachusetts Institute of Technology","Isil Erel Koksal","Ohio State University","Dalida Kadyrzhanova","University of Maryland","","","","","CALEB",82,0,1,0,82,1,0,1,0
"Calvin","Calvin Schnure","Single Family Rentals: Demographic, Structural and Financial Forces Driving the New Business Model","National Association of Real Estate Investment Trusts","Jan 03 2015","2:30 PM","Westin Copley, Defender","American Real Estate & Urban Economic Association","The Rental Market (R2, G1)","","Abdullah Yavas","University of Wisconsin","Lynn Fisher","University of North Carolina","Paul Anglin","University of Guelph","Jim Clayton","Cornerstone Real Estate Advisers","Jiro Yoshida","Pennsylvania State University","","","CALVIN",214,0,1,0,214,1,0,1,0
"Camille","Camille Baulant","The Role of Networks for Helping Firms and Countries to Adapt Their Competitive Strategies in World Knowledge Economy","University of Angers","Jan 05 2015","1:00 PM","Boston Marriott Copley, Grand Ballroom—Salon A","Association for Evolutionary Economics","The Business Enterprise, Market Governance, and the Social Provisioning Process","L2","Tae-Hee Jo","State University of New York-Buffalo State","Christoph Freydorf","University of Erfurt","Christine Ngoc Ngo","University of Denver","","","","","","","CAMILLE",6,309,0.0190476,0.9809524,315,0,1,0,1
"Can","Can Wang","Is China on Track to Comply with Its 2020 Copenhagen Carbon Intensity Commitment?","Tsinghua University","Jan 04 2015","2:30 PM","Sheraton Boston, Public Garden","Association of Environmental & Resource Economists/American Economic Association","China and the Future of Climate Policy (Q5, O5)","","Maximillian Auffhammer","University of California-Berkeley","Maximillian Auffhammer","University of California-Berkeley","Nicholas Z. Muller","Middlebury College","Shanjun Li","Cornell University","Joseph Aldy","Harvard University","","","CAN",22,3,0.88,0.12,25,1,0,0,0
"Carl","Carl Lin","Minimum Wages and Employment in China","Beijing Normal University and IZA","Jan 04 2015","8:00 AM","Boston Marriott Copley, Wellesley","Chinese Economists Society","Effects of the Minimum Wage Policy in China","J1","Tony Fang","Monash University and University of Toronto","Richard B. Freeman","Harvard University and NBER","William Wascher","Federal Reserve Board","Joseph J. Sabia","San Diego State University","Zhong Zhao","Renmin University of China","","","CARL",426,1,0.9976581,0.0023419,427,1,0,1,0
"Carl","Carl Davidson","Global Engagement and the Occupational Structure of Firms","Michigan State University","Jan 04 2015","10:15 AM","Boston Marriott Copley, Harvard","International Economic & Finance Society","Firms, Productivity and Exporting","F1","Benjamin C. Zissimos","University of Exeter","","","","","","","","","","","CARL",426,1,0.9976581,0.0023419,427,1,0,1,0
"Carl","Carl Zulauf","The Political Economy of the 2014 Farm Bill","Ohio State University","Jan 04 2015","8:00 AM","Westin Copley, St. George D","Agricultural & Applied Economics Association","The 2014 Farm Bill: An Economic Post Mortem","Q1","Brian Wright","University of California-Berkeley","Brian Wright","University of California-Berkeley","","","","","","","","","CARL",426,1,0.9976581,0.0023419,427,1,0,1,0
"Carla","Carla Soares","The Risk-Taking Channel of Monetary Policy - Exploring All Avenues","Bank of Portugal","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon D","International Banking Economics & Finance Association","Central Bank Policy and CCP's (G2, E5)","","S. Wayne Passmore","Federal Reserve Board","Cyril Monnet","University of Bern","Oliver de Groot","Federal Reserve Board","Ralf R. Meisenzahl","Federal Reserve Board","Wilko Bolt","De Nederlandsche Bank","","","CARLA",0,322,0,1,322,0,1,0,1
"Carla","Carla Medalia","Health Insurance in the CPS ASEC: Examining the 2014 “Break-in-Series”","U.S. Census Bureau","Jan 04 2015","2:30 PM","Boston Marriott Copley, Tufts","Society of Government Economists","Improving the Current Population Survey Annual Social and Economic Supplement: Income, Poverty, and Health Insurance (J3, I3)","","David Johnson","U.S. Bureau of Economic Analysis","Christopher Bollinger","University of Kentucky","Jessica Banthin","Congressional Budget Office","","","","","","","CARLA",0,322,0,1,322,0,1,0,1
"Carlo","Carlo Altomonte","Business Groups as Hierarchies of Firms: Determinants of Vertical Integration and Performance","Bocconi University","Jan 05 2015","8:00 AM","Sheraton Boston, The Fens","American Economic Association","Firms and Contracts","D2","Julie Mortimer","Boston College","","","","","","","","","","","CARLO",110,0,1,0,110,1,0,1,0
"Carlo","Carlo D'Ippoliti","Discrimination against Trans People: Evidence from Italy","Sapienza University of Rome","Jan 03 2015","10:15 AM","Boston Marriott Copley, Yarmouth","International Association for Feminist Economics","Feminist Exploration in Labor Market, Discrimination and Care Needs","J7","Alice Kassens","Roanoke College","","","","","","","","","","","CARLO",110,0,1,0,110,1,0,1,0
"Carlo","Carlo D'Ippoliti","History of Economics and Heterodox Economics","Sapienza University of Rome","Jan 04 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics","Themes in the History of Economics for Heterodox Economists","B2","Sherry Davis Kasper","Maryville College","Reynold F. Nesiba","Augustana College","Mary V. Wrenn","University of Cambridge","","","","","","","CARLO",110,0,1,0,110,1,0,1,0
"Carlo","Carlo Vercellone","Welfare Systems and Social Services during the Systemic Crisis of Cognitive Capitalism. Further Reflections","Université Paris 1 Panthéon-Sorbonne","Jan 04 2015","2:30 PM","Boston Marriott Copley, Hyannis","Union for Radical Political Economics","Heterodox Perspectives on the Welfare State","H4","Maria N. Ivanova","University of London","Maria N. Ivanova","Goldsmiths, University of London","Charalampos Konstantinidis","University of Massachusetts-Boston","","","","","","","CARLO",110,0,1,0,110,1,0,1,0
"Carlos","Carlos Asarta","Economic Education Retrospective: 25 Years of Contributions from The American Economist","University of Delaware","Jan 03 2015","12:30 PM","Sheraton Boston, Beacon A","National Association of Economic Educators","Economic Education Research and the Principles Classroom","A2","Helen Roberts","University of Illinois-Chicago","Helen Roberts","University of Illinois-Chicago","Rebecca Chambers","University of Delaware","Carlos Asarta","University of Delaware","","","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos Brain","Pharmaceutical Patent Challenges and Their Implications for Innovation and Generic Competition","Cornerstone Research","Jan 04 2015","2:30 PM","Sheraton Boston, Berkeley Room","International Health Economics Association","Competition and Regulation in Pharmaceutical Markets","I1","Ernst R. Berndt","Massachusetts Institute of Technology","","","","","","","","","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos Vargas-Silva","Migration and Educational Outcomes in Burundi: The Role of Refugee and IDP Experiences and Gender","University of Oxford","Jan 04 2015","10:15 AM","Boston Marriott Copley, New Hampshire","National Economic Association","Migration and Urbanization in Africa","O1","Isabel Ruiz","University of Oxford","William A. Darity, Jr.","Duke University","Rhonda Sharpe","Morehouse College","Charles Becker","Duke University","Patrick Mason","Florida State University","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos Vargas-Silva","The Labour Market Impacts of Forced Migration","University of Oxford","Jan 04 2015","10:15 AM","Boston Marriott Copley, New Hampshire","National Economic Association","Migration and Urbanization in Africa","O1","Isabel Ruiz","University of Oxford","William A. Darity, Jr.","Duke University","Rhonda Sharpe","Morehouse College","Charles Becker","Duke University","Patrick Mason","Florida State University","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos Vargas-Silva","The Impact of Unions on the Wage of Hispanic Workers in the United States","University of Oxford","Jan 04 2015","2:30 PM","Boston Marriott Copley, New Hampshire","National Economic Association/American Society of Hispanic Economists","Structural Factors Affecting Socioeconomic Outcomes by Race, Ethnicity, and Birthplace","J7","Catalina Amuedo-Dorantes","San Diego State University","Jose Fernandez","University of Louisville","Marie Mora","University of Texas-Pan American","Andres Vargas","Purdue University","Mehmet Yaya","Eastern Michigan University","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos Aguiar de Medeiros","Social Provisioning and Social Unbalances on Capitalist Development","Federal University of Rio de Janeiro","Jan 05 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics","Income Inequality and Social Provisioning","D6","Bruce E. Kaufman","Georgia State University","Robert H. Scott III","Monmouth University","Anna Zachorowska-Mazurkiewicz","Jagiellonian University","","","","","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carlos","Carlos A. Flores","The Effect of Degree Attainment on Crime: Evidence from a Randomized Social Experiment","California Polytechnic State University","Jan 04 2015","2:30 PM","Boston Marriott Copley, New Hampshire","National Economic Association/American Society of Hispanic Economists","Structural Factors Affecting Socioeconomic Outcomes by Race, Ethnicity, and Birthplace","J7","Catalina Amuedo-Dorantes","San Diego State University","Jose Fernandez","University of Louisville","Marie Mora","University of Texas-Pan American","Andres Vargas","Purdue University","Mehmet Yaya","Eastern Michigan University","","","CARLOS",1450,6,0.9958791,0.0041209,1456,1,0,1,0
"Carly","Carly Urban","State Mandated Financial Education and the Credit Behavior of Young Adults","Montana State University","Jan 04 2015","8:00 AM","Sheraton Boston, Independence Ballroom East","American Economic Association","Consumer Credit Behavior","G2","Mark D. Manuszak","Federal Reserve Board","","","","","","","","","","","CARLY",2,135,0.0145985,0.9854015,137,0,1,0,1
"Carmen","Carmen Reinhart","A Century of Sovereign Haircuts","Harvard University","Jan 04 2015","8:00 AM","Hynes Convention Center, Room 208","American Economic Association","Sovereign Defaults: Theory and Evidence (F3, E1)","","Carmen Reinhart","Harvard University","Suman Sambha Basu","International Monetary Fund","Alberto Martin","CREI, Universitat Pompeu Fabra and Barcelona Graduate School of Economics","Jing Zhang","Federal Reserve Bank of Chicago","Laura Alfaro","Harvard University","","","CARMEN",12,710,0.0166205,0.9833795,722,0,1,0,1
"Carmen","Carmen Diana Deere","Assets and Shocks: A Gendered Analysis of Ecuador, Ghana, and Karnataka, India","University of Florida","Jan 04 2015","10:15 AM","Boston Marriott Copley, Yarmouth","International Association for Feminist Economics","(Feminist) Economic Decision Making: Marriage, Mobility, and Fertility","J6","Julie Nelson","University of Massachusetts-Boston","","","","","","","","","","","CARMEN",12,710,0.0166205,0.9833795,722,0,1,0,1
"Carol","Carol Corrado","Private and Public Intangible Capital: Productivity Growth and New Policy Challenges","Conference Board","Jan 03 2015","10:15 AM","Boston Marriott Copley, Tufts","Society of Government Economists","Intangibles and Growth (E2, O4)","","Daniel Sichel","Wellesley College","Lorin Hitt","University of Pennsylvania","Ellen McGrattan","University of Minnesota","Daniel Sichel","Wellesley College","Leonard Nakamura","Federal Reserve Bank of Philadelphia","","","CAROL",1,1019,0.0009804,0.9990196,1020,0,1,0,1
"Carol","Carol Graham","Inequality in Well-Being: The Unequal Pursuit of Happiness in the United States and Beyond","Brookings Institution","Jan 03 2015","2:30 PM","Boston Marriott Copley, Harvard","International Network for Economic Method","Methodological Perspectives on the Study of Inequality (B2, I3)","","Erik Angner","George Mason University","Maria Pia Paganelli","Trinity University","Lisa Kramer","University of Toronto","","","","","","","CAROL",1,1019,0.0009804,0.9990196,1020,0,1,0,1
