author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Giovanni Gallipoli,Human Capital Spillovers and the Geography of Intergenerational Mobility,University of British Columbia,Jan 03 2015,8:00 AM,"Hynes Convention Center, Room 207",American Economic Association,"Intergenerational Mobility over Time and Across Locations: Establishing the Facts and Explaining the Mechanisms (J6, D3)",,Miles Corak,University of Ottawa,Jo Blanden,University of Surrey,Yanos Zylberberg,CREI and Universitat Pompeu Fabra,Thibaut Lamadon,University of Chicago,Marit Rehavi,University of British Columbia,,,Giovanni Gallipoli,Male,,,,,,NA,NA,NA,NA,NA
Giovanni Gallipoli,Education Policy and Intergenerational Transfers in Equilibrium,University of British Columbia,Jan 03 2015,10:15 AM,"Sheraton Boston, Beacon E",Econometric Society,"Policies to Foster Human Capital (I2, J2)",,Dirk Krueger,University of Pennsylvania,,,,,,,,,,,Giovanni Gallipoli,Male,,,,,,NA,NA,NA,NA,NA
Gita Gopinath,Productivity and Capital Allocation in Europe,Harvard University,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 207",American Economic Association,"Advances in Open Macroeconomics (F3, E4)",,Gita Gopinath,Harvard University,Adrien Verdelhan,Massachusetts Institute of Technology,Martin Schneider,Stanford University,Brent Neiman,University of Chicago,Helene Rey,London Business School,,,GITA GOPINATH,Female,,,,,,NA,NA,NA,NA,NA
Giuseppe Moscarini,Did the Job Ladder Fail after the Great Recession?,Yale University,Jan 04 2015,2:30 PM,"Boston Marriott Copley, Provincetown",Society for Economic Dynamics,"Firm Heterogeneity in the Macroeconomy (E3, O3)",,Benjamin Moll,Princeton University,,,,,,,,,,,GIUSEPPE MOSCARINI,Male,,,,,,NA,NA,NA,NA,NA
Glenn Ellison,"Match Quality, Search, and the Internet Market for Used Books",Massachusetts Institute of Technology,Jan 04 2015,12:30 PM,"Sheraton Boston, Riverway",Korea-America Economic Association/American Economic Association,"The Economics of the Internet (L8, D8)",,Jay Pil Choi,University New South Wales and Michigan State University,Kyoo il Kim,Michigan State University,Joshua Gans,University of Toronto,Minjae Song,Bates White,Yun Jeong Choi,Yonsei University,,,GLENN ELLISON,Male,,,,,,NA,NA,NA,NA,NA
Gordon Dahl,Do Politicians Change Public Attitudes?,University of California-San Diego,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 209",American Economic Association,Political Economy,D8,Mark Crain,Lafayette College,,,,,,,,,,,GORDON DAHL,Male,,,,,,NA,NA,NA,NA,NA
Gordon Phillips,"Outsourcing Purchase Contracts, Human Capital and Firm Capital Structure",University of Southern California,Jan 04 2015,2:30 PM,"Boston Marriott Copley, Boylston",Association of Financial Economists/American Finance Association,"Taxes and Capital Structure (G3, H2)",,Kose John,New York University,Yiming Qian,University of Iowa,Juliane Bergeneau,Harvard University,Anzhela Knyazeva,U.S. Securities and Exchange Commission,S. Abraham Ravid,Yeshiva University,,,GORDON PHILLIPS,Male,,,,,,NA,NA,NA,NA,NA
Gordon Phillips,Financing Decisions of Private and Publicly Traded Firms: Evidence from a Quasi-Natural Experiment,University of Southern California,Jan 05 2015,8:00 AM,"Westin Copley, America South",American Finance Association,Corporate Finance and Market Feedback,G3,Itay Goldstein,University of Pennsylvania,Andrew Ellul,Indiana University,Erik Gilje,University of Pennsylvania,Laurent Fresard,University of Maryland,Thierry Foucault,HEC Paris,,,GORDON PHILLIPS,Male,,,,,,NA,NA,NA,NA,NA
Gordon Phillips,CEOs and the Product Market: When are Powerful CEOs Beneficial?,University of Southern California,Jan 03 2015,10:15 AM,"Westin Copley, America Center",American Finance Association,CEO Incentives and Compensation,G3,Paul Povel,University of Houston,Alex Edmans,University of Pennsylvania,Dirk Jenter,Stanford University,Kenneth Ahern,University of Southern California,Michael Faulkender,University of Maryland,,,GORDON PHILLIPS,Male,,,,,,NA,NA,NA,NA,NA
Grace Gu,"A Tale of Two Countries: Sovereign Default, Exchange Rates, and Trade",University of California-Santa Cruz,Jan 04 2015,10:15 AM,"Sheraton Boston, The Fens",American Economic Association,"Macro/International II (E3, F3)",,Anna Mikusheva,Massachusetts Institute of Technology,,,,,,,,,,,Grace Gu,Female,,,,,,NA,NA,NA,NA,NA
Greg Kaplan,The Wealthy Hand-to-Mouth,Princeton University,Jan 05 2015,8:00 AM,"Hynes Convention Center, Room 207",American Economic Association,"Credit and Balance Sheets During the Great Recession (E2, D1)",,Christopher Carroll,Johns Hopkins University,Adi Sunderam,Harvard Business School,Tomasz Piskorski,Columbia University,Theresa Kuchler,New York University,Brigitte C. Madrian,Harvard University,,,GREG KAPLAN,Male,,,,,,NA,NA,NA,NA,NA
Gregor Matvos,Advertising Expensive Mortgages,University of Chicago,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",Industrial Organization Society,The Industrial Organization of Financial Services,L1,Jean-Francois Houde,University of Pennsylvania,Marc Rysman,Boston University,Michael Grubb,Boston College,Victor Stango,University of California-Davis,Alessandro Gavazza,London School of Economics,,,GREGOR MATVOS,Male,,,,,,NA,NA,NA,NA,NA
Gregor Matvos,Deposit Competition and Financial Fragility: Evidence from the United States Banking Sector,University of Chicago,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Simmons",Industrial Organization Society,Frontiers of Empirical Industrial Organization,L1,Marc Rysman,Boston University,Chris Conlon,Columbia University,Francesco Decarolis,Boston University,Ginger Zhe Jin,University of Maryland,Dan Ackerberg,University of Michigan,,,GREGOR MATVOS,Male,,,,,,NA,NA,NA,NA,NA
Guido Lorenzoni,Adjusting to a Capital Flight: The Role of Asset Prices,Northwestern University,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 207",American Economic Association,"Advances in Open Macroeconomics (F3, E4)",,Gita Gopinath,Harvard University,Adrien Verdelhan,Massachusetts Institute of Technology,Martin Schneider,Stanford University,Brent Neiman,University of Chicago,Helene Rey,London Business School,,,GUIDO LORENZONI,Male,,,,,,NA,NA,NA,NA,NA
Guido Lorenzoni,Moral Hazard Misconceptions: The Case of The Greenspan Put,Northwestern University,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 203",American Economic Association,"Monetary and Macroprudential Policy Mix in a World with Financial Frictions (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Itamar Drechsler,New York University,Saki Bigio,Columbia University,Cecilia Parlatore Siritto,New York University,,,GUIDO LORENZONI,Male,,,,,,NA,NA,NA,NA,NA
Guillaume Rocheteau,"On the Dynamics of Unemployment, Sectoral Reallocation, and Housing Prices under Financial Frictions",University of California-Irvine,Jan 05 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Housing, Unemployment and Monetary Policy (E2, E3)",,William Branch,University of California-Irvine,John C. Williams,Federal Reserve Bank of San Francisco,Robert E. Hall,Stanford University,Jan Brueckner,University of California-Irvine,,,,,Guillaume Rocheteau,Male,,,,,,NA,NA,NA,NA,NA
Guillermo Ordonez,Banks as Secret Keepers,University of Pennsylvania,Jan 04 2015,8:00 AM,"Hynes Convention Center, Room 207",American Economic Association,"Safe Assets (E2, G1)",,Valentin Haddad,Princeton University,Valentin Haddad,Princeton University,Gary Gorton,Yale University,Adi Sunderam,Harvard Business School,Vania Stavrakeva,London Business School,,,Guillermo Ordonez,Male,,,,,,NA,NA,NA,NA,NA
Guillermo Ordonez,How Central Banks End Crises,University of Pennsylvania and NBER,Jan 03 2015,10:15 AM,"Sheraton Boston, The Fens",American Economic Association,"Information Disclosure in Financial Markets (G1, E5)",,Gary Gorton,Yale University and NBER,Guido Lorenzoni,Northwestern University and NBER,Bengt Holmstrom,Massachusetts Institute of Technology and NBER,Laura Veldkamp,New York University and NBER,Mark Gertler,New York University and NBER,,,Guillermo Ordonez,Male,,,,,,NA,NA,NA,NA,NA
Guillermo Ordonez,"Good Booms, Bad Booms",University of Pennsylvania and NBER,Jan 05 2015,1:00 PM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Financial Constraints and Macroeconomic Risk (E3, F3)",,Jean Tirole,Toulouse School of Economics,Ricardo Caballero,Massachusetts Institute of Technology,Zhiguo He,University of Chicago,Thomas Philippon,New York University,Pierre-Olivier Gourinchas,University of California-Berkeley,,,Guillermo Ordonez,Male,,,,,,NA,NA,NA,NA,NA
Gunther Fink,Seasonal Liquidity Constraints and Off-Farm Labor Supply: Evidence from Zambia,Harvard University,Jan 03 2015,2:30 PM,"Sheraton Boston, Gardner Room",American Economic Association,"Seasonality in Developing Country Markets: Consumption, Prices and Labor",O1,B. Kelsey Jack,Tufts University,Seema Jayachandran,Northwestern University,Christopher Barrett,Cornell University,Jeremy Magruder,University of California-Berkeley,Ahmed Mushfiq Mobarak,Yale University,,,GUNTHER FINK,Male,,,,,,NA,NA,NA,NA,NA
Gustavo Suarez,Exploring Racial Wealth Gaps Using the Survey of Consumer Finances,Federal Reserve Board,Jan 05 2015,10:15 AM,"Sheraton Boston, Public Garden",American Economic Association,"Perspectives on Inequality and Mobility of Income and Wealth (D3, H2)",,David Johnson,U.S. Bureau of Economic Analysis,Thomas Hungerford,Economic Policy Institute,Michael Strain,American Enterprise Institute,,,,,,,Gustavo Suarez,Male,,,,,,NA,NA,NA,NA,NA
Guy Michaels,Resetting the Urban Network: 117-2012,London School of Economics,Jan 03 2015,10:15 AM,"Sheraton Boston, Boston Common",Economic History Association,Urban Issues in Historical Perspective,N9,Carola Frydman,Boston University,Richard Hornbeck,Harvard University,Douglas Almond,Columbia University,Edson Severnini,Carnegie Mellon University,,,,,GUY MICHAELS,Male,,,,,,NA,NA,NA,NA,NA
Gyuri Venter,Mortgage Risk and the Yield Curve,Copenhagen Business School,Jan 04 2015,8:00 AM,"Westin Copley, America Center",American Finance Association/American Real Estate & Urban Economic Association,Mortgages and Real Estate,G1,Walt Torous,Massachusetts Institute of Technology,Albert Saiz,Massachusetts Institute of Technology,Andra Ghent,Arizona State University,Rossen Valkanov,University of California-San Diego,Nancy Wallace,University of California-Berkeley,,,Gyuri Venter,Male,,,,,,NA,NA,NA,NA,NA
Gyuri Venter,International Funding Liquidity,Copenhagen Business School,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon G",Econometric Society,Empirical Asset Pricing: Long Run Risk and Funding Risk,G1,Pietro Veronesi,University of Chicago,Stefano Giglio,University of Chicago,Amir Yaron,University of Pennsylvania,Pierluigi Balduzzi,Boston College,Jean-Sebastien Fontaine,Bank of Canada,,,Gyuri Venter,Male,,,,,,NA,NA,NA,NA,NA
Hal Varian,Super Returns? The Effects of Ads on Product Demand,"Google, Inc",Jan 03 2015,12:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",Industrial Organization Society,Digital Media Economics,L1,Shane Greenstein,Northwestern University,Ryan McDevitt,Duke University,Hong Luo,Harvard Business School,Julie Mortimer,Boston College,Jeffrey Prince,Indiana University,,,Hal Varian,Male,,,,,,NA,NA,NA,NA,NA
Halsey Rogers,Demystifying the East Asian Education Tigers,World Bank,Jan 05 2015,1:00 PM,"Boston Marriott Copley, Tufts",Society of Government Economists,"Returns to Child and Education Interventions (I2, D1)",,Quentin Wodon,World Bank,Elizabeth King,World Bank,Quentin Wodon,World Bank,Paul Glewwe,University of Minnesota,Harry Anthony Patrinos,World Bank,,,Halsey Rogers,Male,,,,,,NA,NA,NA,NA,NA
Hanna Halaburda,Dynamic Competition with Network Externalities: Why History Matters,Bank of Canada,Jan 05 2015,1:00 PM,"Sheraton Boston, Liberty B",American Economic Association,Competition,D4,Dan Richards,Tufts University,,,,,,,,,,,Hanna Halaburda,Female,,,,,,NA,NA,NA,NA,NA
Hans-Joachim Voth,Leverage and Beliefs: Personal Experience and Risk Taking in Margin Lending,University of Zurich,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 203",American Economic Association,"Financial Crises and Beliefs (G1, G2)",,Arvind Krishnamurthy,Stanford University,Gary Gorton,Yale University,Francis Longstaff,University of California-Los Angeles,Sebastian Di Tella,Stanford University,,,,,Hans-Joachim Voth,Male,,,,,,NA,NA,NA,NA,NA
Hao Jiang,Identifying Skilled Mutual Fund Managers by Their Ability to Forecast Earnings,University of Texas-Austin,Jan 03 2015,8:00 AM,"Westin Copley, Essex South",American Finance Association,Mutual Funds and Management Skill,G1,Laura Starks,University of Texas-Austin,Richard Sias,University of Arizona,Clemens Sialm,University of Texas-Austin,Jeffrey Pontiff,Boston College,,,,,Hao Jiang,Male,,,,,,NA,NA,NA,NA,NA
Hao Zhou,Stock Return Volatility and Capital Structure Decisions,Tsinghua University,Jan 04 2015,8:00 AM,"Westin Copley, Essex North",American Finance Association,Dynamic Corporate Policies,G3,Toni Whited,University of Rochester,Todd Gormley,University of Pennsylvania,Gregor Matvos,University of Chicago,Brent Glover,Carnegie Mellon University,Michael Faulkender,University of Maryland,,,HAO ZHOU,Male,,,,,,NA,NA,NA,NA,NA
Haoxiang Zhu,Workup,Massachusetts Institute of Technology,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 206",American Economic Association,Trading and Financial Instruments,G1,Rodolfo Prieto,Boston University,,,,,,,,,,,Haoxiang Zhu,Male,,,,,,NA,NA,NA,NA,NA
Harald Fadinger,Reallocation Effects of Real Exchange Rate Undervaluations,University of Vienna,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 203",American Economic Association,Industrial Transformation: Policy and Effects,O1,Ann Harrison,University of Pennsylvania,Fabrice Defever,University of Nottingham,Katheryn Russ,University of California-Davis,Eric Werker,Harvard Business School,Paola Conconi,Université Libre de Bruxelles,,,Harald Fadinger,Male,,,,,,NA,NA,NA,NA,NA
Harald Fadinger,Integration and Management in Industry Equilibrium,University of Vienna,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Integration and Management: Theory and Evidence from Around the World (D2, L2)",,John Van Reenen,"London School of Economics, Centre for Economic Performance, NBER and CEPR",,,,,,,,,,,Harald Fadinger,Male,,,,,,NA,NA,NA,NA,NA
Harald Fadinger,Integration and Delegation: Theory and Evidence,University of Vienna,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Integration and Management: Theory and Evidence from Around the World (D2, L2)",,John Van Reenen,"London School of Economics, Centre for Economic Performance, NBER and CEPR",,,,,,,,,,,Harald Fadinger,Male,,,,,,NA,NA,NA,NA,NA
Harald Uhlig,Sovereign Default Risk and Banks in a Monetary Union,University of Chicago,Jan 05 2015,1:00 PM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Financial Constraints and Macroeconomic Risk (E3, F3)",,Jean Tirole,Toulouse School of Economics,Ricardo Caballero,Massachusetts Institute of Technology,Zhiguo He,University of Chicago,Thomas Philippon,New York University,Pierre-Olivier Gourinchas,University of California-Berkeley,,,HARALD UHLIG,Male,,,,,,NA,NA,NA,NA,NA
Harold L. Cole,Why Doesn't Technology Flow from Rich to Poor Countries?,University of Pennsylvania,Jan 03 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Firm Dynamics and Growth (O4, E6)",,Philippe Aghion,Harvard University,Sam Kortum,Yale University,John Haltiwanger,University of Maryland,Joseph P. Kaboski,University of Notre Dame,Rocco MacChiavello,University of Warwick,,,Harold L. Cole,Male,,,,,,NA,NA,NA,NA,NA
Harold Zhang,"Short-Run and Long-Run Consumption Risks, Dividend Processes and Asset Returns",University of Texas-Dallas,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon G",Econometric Society,Empirical Asset Pricing: Long Run Risk and Funding Risk,G1,Pietro Veronesi,University of Chicago,Stefano Giglio,University of Chicago,Amir Yaron,University of Pennsylvania,Pierluigi Balduzzi,Boston College,Jean-Sebastien Fontaine,Bank of Canada,,,HAROLD ZHANG,Male,,,,,,NA,NA,NA,NA,NA
Harrison Fell,A one-two punch: Joint effects of natural gas abundance and renewables on coal-fired power plants,Colorado School of Mines,Jan 03 2015,8:00 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Energy and Energy-Intensive Industry (Q4, L2)",,Meredith Fowlie,University of California-Berkeley,James Bushnell,University of California-Davis,Meredith Fowlie,University of California-Berkeley,Ralf Martin,Imperial College London,Kevin Novan,University of California-Davis,,,Harrison Fell,Male,,,,,,NA,NA,NA,NA,NA
Harrison Hong,Count Models of Social Networks in Finance,Princeton University,Jan 04 2015,8:00 AM,"Westin Copley, America South",American Finance Association,New Approaches to Finance,G1,Xavier Gabaix,New York University,Ralph Koijen,London Business School,Haoxiang Zhu,Massachusetts Institute of Technology,Lauren Cohen,Harvard Business School,Marianne Andries,Toulouse School of Economics,,,HARRISON HONG,Male,,,,,,NA,NA,NA,NA,NA
