author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Davin Chor,"Information, Globalization and Preferences for Economic Policy: Evidence from Randomized Surveys",Dartmouth College,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Assessing the Globalization Backlash,"F1, F6",Davin Chor,Dartmouth College,,,,,,,,,,,Davin Chor,Male,,,,,,NA,NA,NA,NA,NA
Day Manoli,Impacts of Job Search Assistance and Training on Earnings and Tax Outcomes,University of Texas-Austin,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 7",American Economic Association,Intentional and Unintentional Effects of Safety Net Programs,"I3, H2",Adriana Lleras-Muney,University of California-Los Angeles,Amanda Kowalski,University of Michigan,Samuel Bazzi,Boston University,Adriana Lleras-Muney,University of California-Los Angeles,,,,,Day Manoli,Male,,,,,,NA,NA,NA,NA,NA
Dean Corbae,Reorganization or Liquidation: Bankruptcy Choice and Firm Dynamics,University of Wisconsin-Madison and NBER,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M302",American Economic Association,Heterogeneous Firms and Credit Risk,"E2, G1",Giulio Seccia,Nazarbayev University,David Benjamin,State University of New York-Buffalo,Grey Gordon,Federal Reserve Bank of Richmond,Eric Young,University of Virginia,Gabriel Mihalache,State University of New York-Stony Brook,,,DEAN CORBAE,Male,,,,,,NA,NA,NA,NA,NA
Dean Karlan,Randomizing Religion: The Impact of Protestant Evangelism on Economic Outcomes,Northwestern University,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A701",American Economic Association,Shaping Norms,"O1, D9",Christopher Udry,Northwestern University,,,,,,,,,,,DEAN KARLAN,Male,,,,,,NA,NA,NA,NA,NA
Dennis Epple,Market Power and Price Discrimination in the United States Market for Higher Education,Carnegie Mellon University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M104",American Economic Association,Tuition and Enrollment in Higher Education,"I2, L3",Grey Gordon,Federal Reserve Bank of Richmond,Alex Monge-Naranjo,Federal Reserve Bank of St. Louis,Rui Castro,McGill University,John Bailey Jones,Federal Reserve Bank of Richmond,Oksana Leukhina,Federal Reserve Bank of St. Louis,,,DENNIS EPPLE,Male,,,,,,NA,NA,NA,NA,NA
Dennis Fixler,Improving the Measure of the Distribution of Personal Income,U.S. Bureau of Economic Analysis,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland,,,,,,,DENNIS FIXLER,Male,,,,,,NA,NA,NA,NA,NA
Dennis Novy,The Consequences of the Brexit Vote for UK Inflation and Living Standards: First Evidence,University of Warwick,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Assessing the Globalization Backlash,"F1, F6",Davin Chor,Dartmouth College,,,,,,,,,,,DENNIS NOVY,Male,,,,,,NA,NA,NA,NA,NA
Dhammika Dharmapala,Profit Shifting in a Globalized World,University of Chicago,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Taxing in a Globalized World,H2,Gabriel Zucman,University of California-Berkeley,,,,,,,,,,,DHAMMIKA DHARMAPALA,Male,,,,,,NA,NA,NA,NA,NA
Didem Tuzemen,Minimum Wage Increases and Vacancies,Federal Reserve Bank of Kansas City,Jan. 5 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Grand Hall East A",Labor and Employment Relations Association,Vacancies and Recruitment,J2,Steven J. Davis,University of Chicago,Jason Faberman,Federal Reserve Bank of Chicago,Isaac Sorkin,Stanford University,John Horton,New York University,,,,,Didem Tuzemen,Female,,,,,,NA,NA,NA,NA,NA
Diego Daruich,The Effects of Partial Employment Protection Reforms: Evidence from Italy,New York University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,The Effects of Firm and Co-Worker Behaviors on Employee Outcomes: Quasi-experimental Evidence from Administrative Data,J3,Patrick M. Kline,University of California-Berkeley,Bruce D. Meyer,University of Chicago,Serena Canaan,American University of Beirut,Till von Wachter,University of California-Los Angeles,,,,,Diego Daruich,Male,,,,,,NA,NA,NA,NA,NA
Dimitris Georgarakos,Monetary Policy Transmission to Consumer Financial Stress and Durable Consumption,European Central Bank,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 8",American Economic Association,Macroeconomics and Consumer Surveys,"E2, D8",Wilbert van der Klaauw,Federal Reserve Bank of New York,Joachim Winter,Ludwig Maximilian University of Munich,Luigi Pistaferri,Stanford University,Ruediger Bachmann,University of Notre Dame,Dmitri Koustas,University of Berkley,,,DIMITRIS GEORGARAKOS,Male,,,,,,NA,NA,NA,NA,NA
Dimitris Papanikolaou,Missing Novelty in Drug Development,Northwestern University,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Innovation and Competition in Drug Development,"O3, L1",Leemore Dafny,Harvard Business School,Fiona Scott Morton,Yale University,Jason O’Connor,Federal Trade Commission,Ariel Dora Stern,Harvard Business School,Craig Garthwaite,Northwestern University,,,Dimitris Papanikolaou,Male,,,,,,NA,NA,NA,NA,NA
Dina Pomeranz,Monitoring Tax Compliance by Multinational Firms: Evidence from a Natural Experiment in Chile,University of Zürich,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Taxing in a Globalized World,H2,Gabriel Zucman,University of California-Berkeley,,,,,,,,,,,Dina Pomeranz,Female,,,,,,NA,NA,NA,NA,NA
Dirk Bergemann,Markets for Information,Yale University,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L505",Econometric Society,Economics of Data,"D4, L1",Rakesh Vohra,University of Pennsylvania,Glen Weyl,Microsoft Corporation,Mallesh Pai,Rice University,Annie Liang,University of Pennsylvania,,,,,Dirk Bergemann,Male,,,,,,NA,NA,NA,NA,NA
Dirk Jenter,Does Board Size Matter?,London School of Economics,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,Monitoring by Shareholders and Directors,G3,Nadya Malenko,Boston College,Gregor Matvos,University of Texas-Austin,William Mullins,University of California-San Diego,Yonca Ertimur,University of Colorado,Jordan Nickerson,Boston College,,,DIRK JENTER,Male,,,,,,NA,NA,NA,NA,NA
Dmitri K. Koustas,Consumption Insurance and Multiple Jobs: Evidence from Rideshare Drivers,University of Chicago,Jan. 6 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Hanover C",Labor and Employment Relations Association,Working for Whom? New Evidence on the Incidence of Independent Contracting,J0,David Weil,Brandeis University,Barbara Robles,Federal Reserve Board,Shanthi Ramnath,U.S. Treasury Department,,,,,,,Dmitri K. Koustas,Male,,,,,,NA,NA,NA,NA,NA
Dmitry Livdan,Asset Pricing: A Tale of Night and Day,University of California-Berkeley,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,The Relation Between Expected Returns and Betas,G1,Daniel Andrei,University of California-Los Angeles,Scott Cederburg,University of Arizona,Hengjie Ai,University of Minnesota,Pavel Savor,Temple University,,,,,DMITRY LIVDAN,Male,,,,,,NA,NA,NA,NA,NA
Dmitry Mukhin,An Equilibrium Model of the International Price System,Yale University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, L506",Econometric Society,Exchange Rates and Capital Flows,"F3, F4",Alexander Rodnyansky,University of Cambridge,,,,,,,,,,,Dmitry Mukhin,Male,,,,,,NA,NA,NA,NA,NA
Dong Lou,Trade Networks and Asset Prices: Evidence from the SCDS Market,London School of Economics and CEPR,Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 212-213-214",American Finance Association,How Networks Impact Stock Returns,G1,Ron Kaniel,University of Rochester,Robert Ready,University of Oregon,Stefano Giglio,Yale University,Lauren Cohen,Harvard Business School,,,,,Dong Lou,Male,,,,,,NA,NA,NA,NA,NA
Dong Lou,The Effect of Superstar Firms on College Major Choice,London School of Economics,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,Behavioral Corporate Finance,G3,Geoffrey Tate,University of North Carolina,Jonathan Cohn,University of Texas-Austin,Vyacheslav (Slava) Fos,Boston College,Ryan Pratt,Brigham Young University,Paige Ouimet,University of North Carolina,,,Dong Lou,Male,,,,,,NA,NA,NA,NA,NA
Donna Ginther,Collaboration Networks Among Female Economists: An Examination of Coauthorship Using the CSWEP Mentoring Data,University of Kansas,Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 401",Agricultural and Applied Economics Association,"Exploring Mechanisms Underlying the Gender Gap: Promotion, Perceptions, and Professional Networks",Z0,Joyce Chen,Ohio State University,Shulamit Kahn,Boston University,,,,,,,,,DONNA GINTHER,Female,,,,,,NA,NA,NA,NA,NA
Duane Seppi,"Information, Liquidity, and Dynamic Limit Order Markets",Carnegie Mellon University,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 212-213-214",American Finance Association,Trading in Modern Markets,G1,Sunil Wahal,Arizona State University,Sunil Wahal,Arizona State University,Uday Rajan,University of Michigan,Haoxiang Zhu,Massachusetts Institute of Technology,Jiasun Li,George Mason University,,,Duane Seppi,Male,,,,,,NA,NA,NA,NA,NA
Eben Lazarus,Restrictions on Asset-Price Movements Under Rational Expectations: Theory and Evidence,Massachusetts Institute of Technology,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L508",American Economic Association,Asset Pricing,G1,Caleb Stroup,Davidson College,,,,,,,,,,,Eben Lazarus,Male,,,,,,NA,NA,NA,NA,NA
Eduardo Davila,Volatility and Informativeness,New York University,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom C",American Finance Association,Information Frictions and Asset Prices,G1,Liyan Yang,University of Toronto,Bradyn Breon-Drish,University of California-San Diego,Hongjun Yan,DePaul University,Diego Garcia,University of Colorado,Snehal Banerjee,University of California-San Diego,,,Eduardo Davila,Male,,,,,,NA,NA,NA,NA,NA
Eduardo Davila,Does Size Matter? Bailouts with Large and Small Banks,New York University,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Banking Regulation in the Macroeconomy,"G2, E3",Stijn Claessens,Bank for International Settlements,,,,,,,,,,,Eduardo Davila,Male,,,,,,NA,NA,NA,NA,NA
Eduardo Davila,The Value of Arbitrage,New York University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L505",Econometric Society,Financial Intermediation,"G2, G1",Moritz Lenel,Princeton University,Pierre-Olivier Weill,University of California-Los Angeles,Adriano Rampini,Duke University,Stavros Panageas,University of California-Los Angeles,Tyler Muir,University of California-Los Angeles,,,Eduardo Davila,Male,,,,,,NA,NA,NA,NA,NA
Eduardo Morales,How Do Physicians React to Patient Costs?,Princeton University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",Econometric Society,Methodological Advances in IO,"L0, C5",Eduardo Souza-Rodrigues,University of Toronto,,,,,,,,,,,Eduardo Morales,Male,,,,,,NA,NA,NA,NA,NA
Edward Kung,Social Learning and Local Consumption Amenities: Evidence from Yelp,University of California-Los Angeles,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 215",American Real Estate and Urban Economics Association,Commercial Real Estate 2,"G1, R0",Moussa Diop,University of Wisconsin-Madison,Chongyu Wang,University of Florida,Yichen Su,Stanford University,Yao-Min Chiang,National Taiwan University,Oren Ziv,Michigan State University,,,Edward Kung,Male,,,,,,NA,NA,NA,NA,NA
Edward L. Glaeser,Computer Vision and Real Estate: Do Looks Matter and Do Incentives Determine Looks?,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University,,,Edward L. Glaeser,Male,,,,,,NA,NA,NA,NA,NA
Edward Miguel,Equilibrium Effects of Unconditional Cash Transfers,University of California-Berkeley,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 7",American Economic Association,The Effects of Cash Transfers,"I3, H2",Anna Aizer,Brown University,Laura Wherry,University of California-Los Angeles,Bryce Steinberg,Brown University,Benjamin Olken,Massachusetts Institute of Technology,,,,,EDWARD MIGUEL,Male,,,,,,NA,NA,NA,NA,NA
Efraim Benmelech,Strong Employers and Weak Employees: How Does Employer Concentration Affect Wages?,Northwestern University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M302",Econometric Society,Wages and Inequality,"J3, D6",Nicholas Bloom,Stanford University,,,,,,,,,,,EFRAIM BENMELECH,Male,,,,,,NA,NA,NA,NA,NA
Ekaterina Zhuravskaya,"Facts, Alternative Facts, and Fact Checking in Times of Post-Truth Politics",Paris School of Economics,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 403",Peace Science Society International,"Media Coverage, Alternative Facts, War and Cyberwarfare","F5, H8",Carlos Seiglie,Rutgers University,Solomon W. Polachek,State University of New York-Binghamton,David Slichter,State University of New York-Binghamton,Carmen Carrion Flores,Syracuse University,Phanindra V. Wunnava,Middlebury College & IZA,,,EKATERINA ZHURAVSKAYA,Female,,,,,,NA,NA,NA,NA,NA
Elaine Liu,"Maternal Education, Parental Investment, and Non-Cognitive Characteristics in Rural China",University of Houston,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 5",American Economic Association,Investments in Children with Disabilities and Behavioral Issues,"I2, I1",Eric Hanushek,Stanford University,Diane Whitmore Schanzenbach,Northwestern University,Michael F. Lovenheim,Cornell University,,,,,,,Elaine Liu,Female,,,,,,NA,NA,NA,NA,NA
Elena Carletti,The Interdependence of Bank Capital and Liquidity,Bocconi University,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 212-213-214",American Finance Association,"Disclosure, Regulation, and Banking",G2,Marcus Opp,Stockholm School of Economics,Snehal Banerjee,University of California-San Diego,David Lucca,Federal Reserve Bank of New York,Xavier Vives,IESE Business School,Toni Whited,University of Michigan,,,ELENA CARLETTI,Female,,,,,,NA,NA,NA,NA,NA
Elena Carletti,Banks as Patient Lenders: Evidence from a Tax Reform,Bocconi University,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, Grand Ballroom C",American Finance Association,Bank Lending and Firm Financing,G2,Denis Sosyura,Arizona State University,Manuel Adelino,Duke University,Mark Leary,Washington University-St. Louis,Gregor Matvos,University of Texas-Austin,,,,,ELENA CARLETTI,Female,,,,,,NA,NA,NA,NA,NA
Elena Manresa,Deep Inference: AI for Structural Estimation,New York University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University,,,,,,,,,,,Elena Manresa,Female,,,,,,NA,NA,NA,NA,NA
Elena Pastorino,"Wage Dynamics: The Role of Learning, Human Capital, and Performance Incentives",Stanford University,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 1",American Economic Association,Wages,J3,Peter McHenry,College of William and Mary,,,,,,,,,,,Elena Pastorino,Female,,,,,,NA,NA,NA,NA,NA
Eliana La Ferrara,"Entertainment, Education and Attitudes Towards Domestic Violence",Bocconi University,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A701",American Economic Association,Shaping Norms,"O1, D9",Christopher Udry,Northwestern University,,,,,,,,,,,ELIANA LA FERRARA,Female,ELIANA LAFERRARA,,,,,NA,NA,NA,NA,NA
Elira Kuka,Do Human Capital Decisions Respond to the Returns to Education? Evidence from DACA,Southern Methodist University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 10",American Economic Association,Getting From High School Through College: Policies to Raise Educational Attainment,"I2, J0",Bruce Sacerdote,Dartmouth College,Philip Oreopoulos,University of Toronto,Sarah Turner,University of Virginia,Scott Carrell,University of California-Davis,Michael F. Lovenheim,Cornell University,,,Elira Kuka,Female,,,,,,NA,NA,NA,NA,NA
Elliot Anenberg,Social Learning and Local Consumption Amenities: Evidence from Yelp,Federal Reserve Board,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 215",American Real Estate and Urban Economics Association,Commercial Real Estate 2,"G1, R0",Moussa Diop,University of Wisconsin-Madison,Chongyu Wang,University of Florida,Yichen Su,Stanford University,Yao-Min Chiang,National Taiwan University,Oren Ziv,Michigan State University,,,Elliot Anenberg,Male,,,,,,NA,NA,NA,NA,NA
