paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Capabilities and Social Justice: Why Economics Needs Philosophy,Martha Nussbaum,University of Chicago,Jan 02 2014,6:30 pm,"Loews Philadelphia Hotel, Regency Ballroom A & B",Association for Social Economics,Opening Plenary Session and Reception,A1,Mark D. White,City University New York
Market Efficiency and Real Efficiency,Itay Goldstein,University of Pennsylvania,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Market Efficiency and Real Efficiency,Liyan Yang,University of Toronto,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Informational Frictions and Commodity Markets,Michael Sockin,Princeton University,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Informational Frictions and Commodity Markets,Wei Xiong,Princeton University,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Learning from Peers' Stock Prices and Corporate Investment,Thierry Foucault,"HEC, Paris",Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Learning from Peers' Stock Prices and Corporate Investment,Laurent Fresard,University of Maryland,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Financial Market Shocks and the Macroeconomy,Avanidhar Subrahmanyam,University of California-Los Angeles,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
Financial Market Shocks and the Macroeconomy,Sheridan Titman,University of Texas-Austin,Jan 03 2014,8:00 am,"Philadelphia Marriott, Meeting Room 405",Econometric Society,The Real Effects of Financial Markets,G1,Franklin Allen,University of Pennsylvania,Alexi Savov,New York University,Thomas Michael Mertens,New York University,Wei Jiang,Columbia University,Gustavo Manso,University of California-Berkeley
"Competition, Loan Rates and Information Dispersion in Microcredit Markets",Guillermo Baquero,"European School of Management and Technology, Berlin",Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
"Competition, Loan Rates and Information Dispersion in Microcredit Markets",Malika Hamadi,University of Sassari-Italy,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
"Competition, Loan Rates and Information Dispersion in Microcredit Markets",Andreas Heinen,Université de Cergy-Pontoise,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Investment in Relationship-Specific Assets: Does Finance Matter?,Martin Strieborny,Lund University,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Investment in Relationship-Specific Assets: Does Finance Matter?,Madina Kukenova,"International Trade Center, Geneva",Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Finance and Growth: Time Series Evidence on Causality,Oana Peia,Université de Cergy-Pontoise,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Finance and Growth: Time Series Evidence on Causality,Kasper Roszbach,Sveriges Riksbank and University of Groningen,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Trilemma Stability and International Macroeconomic Archetypes,Helen Popper,Santa Clara University,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Trilemma Stability and International Macroeconomic Archetypes,Alex Mandilaris,University of Surrey,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
Trilemma Stability and International Macroeconomic Archetypes,Graham Bird,University of Surrey,Jan 03 2014,8:00 am,"Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association",Finance and Development/ International Finance,G2,Gillian Garcia,Gillian Garcia Associates,Matt Osborne,University of Toronto,Jihad Dagher,International Monetary Fund,Gibran Rezavi,University of Illinois-Chicago,Andrei Zlate,Federal Reserve Board
How Did Employee Ownership Firms Weather the Last Two Recessions? Employee Ownership and Employment Stability in the United States,Fidan Ana Kurtulus,University of Massachusetts-Amherst,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
How Did Employee Ownership Firms Weather the Last Two Recessions? Employee Ownership and Employment Stability in the United States,Douglas Kruse,Rutgers University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
The Citizen's Share: The Context for Employee Stock Ownership and Profit Sharing in American History,Joseph Blasi,Rutgers University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
The Citizen's Share: The Context for Employee Stock Ownership and Profit Sharing in American History,Richard B. Freeman,Harvard University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
The Citizen's Share: The Context for Employee Stock Ownership and Profit Sharing in American History,Douglas Kruse,Rutgers University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
Profit Sharing and Workplace Productivity: Does Teamwork Play a Role?,Tony Fang,Monash University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
Profit Sharing and Workplace Productivity: Does Teamwork Play a Role?,Richard Long,University of Saskatchewan,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
"Does Employee Ownership Affect Attitudes and Behaviors? Selection, Status, and Size of Stake",Dan Weltmann,Rutgers University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-A",Labor & Employment Relations Association,Democratic Workplace Practices and Employee Ownership,J5,Stephen Woodbury,Michigan State University,Brad Hershbein,W.E. Upjohn Institute for Employment Research,Stephen Woodbury,Michigan State University
Good for Business? The Case of Paid Sick Leave Legislation in Connecticut,Eileen Appelbaum,Center for Economic and Policy Research,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
Good for Business? The Case of Paid Sick Leave Legislation in Connecticut,Ruth Milkman,City University of New York,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
Impact of Child Care Policies on Parental Employment,Liana Fox,Stockholm University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
Impact of Child Care Policies on Parental Employment,Wen-Jui Han,New York University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
Impact of Child Care Policies on Parental Employment,Christopher Ruhm,University of Virginia,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
Impact of Child Care Policies on Parental Employment,Jane Waldfogel,Columbia University,Jan 03 2014,8:00 am,"Pennsylvania Convention Center, 104-B",Labor & Employment Relations Association/International Association for Feminist Economics,Employment Policies for the Modern Era: Understanding Who Has Access to Policies on Care and How they Affect Employment,J5,Randy Albelda,University of Massachusetts-Boston,Heather Boushey,Center for American Progress,Elaine McCrate,University of Vermont-Burlington
