Returns to ICT Skills,Alexandra Heimisch,University of Munich,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Returns to ICT Skills,Simon Wiederhold,Ifo Institute,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
The Long-Lasting Effect of Technological Change on the Careers of Young Workers: Evidence from Changes of Mandatory Training Regulations,Simon Janssen,Institute for Employment Research,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
The Long-Lasting Effect of Technological Change on the Careers of Young Workers: Evidence from Changes of Mandatory Training Regulations,Jens Mohrenweiser,Bournemouth University,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Do Agents Care for the Mission of their Job? A Field Experiment,Sabrina Jeworrek,IAAEU and University of Trier,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Do Agents Care for the Mission of their Job? A Field Experiment,Vanessa Mertins,IAAEU and University of Trier,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Transferability of Human Capital and Immigrant Assimilation: An Analysis for Germany,Anica Kramer,RWI and Ruhr University Bochum,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Transferability of Human Capital and Immigrant Assimilation: An Analysis for Germany,Thomas K. Bauer,"RWI, Ruhr University Bochum, and IZA Bonn",Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Transferability of Human Capital and Immigrant Assimilation: An Analysis for Germany,Leilanie Basilio,Ruhr University Bochum,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 14",American Economic Association,Labor Productivity and Wage Determination,J3,Kara D. Smith,Belmont University
Gradualism in Monetary Policy: A Time-Consistency Problem?,Adi Sunderam,Harvard Business School,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Gradualism in Monetary Policy: A Time-Consistency Problem?,Jeremy Stein,Harvard University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
The Deposits Channel of Monetary Policy,Itamar Drechsler,New York University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
The Deposits Channel of Monetary Policy,Alexi Savov,New York University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
The Deposits Channel of Monetary Policy,Philipp Schnabl,New York University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Risk-Taking Dynamics and Financial Stability,Anton Korinek,Johns Hopkins University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Risk-Taking Dynamics and Financial Stability,Martin Nowak,Harvard University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Monetary Shocks and Bank Balance Sheets,Pablo Kurlat,Stanford University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Monetary Shocks and Bank Balance Sheets,Sebastian Di Tella,Stanford University,Jan 03 2016,10:15 am,"Hilton Union Square, Yosemite B",American Economic Association,"Macro, Money, and Finance (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Samuel Hanson,Harvard Business School,Martin Oehmke,Columbia University,Skander Van den Heuvel,Federal Reserve Board
Education Policies and Migration across European Countries,Ainhoa Aparicio Fenoll,Collegio Carlo Alberto,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Education Policies and Migration across European Countries,Zoe Kuehn,Universidad Autonoma de Madrid,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Risk Attitudes and Migration,Mehtap Akgüҫ,Center of European Policy Studies and IZA,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Risk Attitudes and Migration,Xingfei Liu,Institute for the Study of Labor,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Risk Attitudes and Migration,Massimiliano Tani,University of New South Wales-Canberra and IZA,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Risk Attitudes and Migration,Klaus Zimmermann,University of Bonn and IZA,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Why are Immigrants and the Children of Immigrants More Likely to Obtain a STEM Degree? The Role of English Proficiency,Pavel Dramski,Partnership for a New American Economy,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Do Immigrants Spur Offshoring? Firm-Level Evidence,Andreas Hatzigeorgiou,Ratio Institute,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Do Immigrants Spur Offshoring? Firm-Level Evidence,Patrik Karpaty,Örebro University,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Do Immigrants Spur Offshoring? Firm-Level Evidence,Richard Kneller,University of Nottingham,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Do Immigrants Spur Offshoring? Firm-Level Evidence,Magnus Lodefalk,Örebro University,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Expropriation with Hukou Change: Evidence from a Quasi-Natural Experiment,Massimiliano Tani,University of New South Wales-Canberra,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Expropriation with Hukou Change: Evidence from a Quasi-Natural Experiment,Xingfei Liu,IZA,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Expropriation with Hukou Change: Evidence from a Quasi-Natural Experiment,Mehtap Akgüҫ,Center of European Policy Studies and IZA,Jan 03 2016,10:15 am,"Hilton Union Square, Union Square 21",American Economic Association,Migration,J1,Fernando Lozano,Pomona College
Profitably Bundling Information Goods: Evidence from the Evolving Video Library of Netflix,Scott Hiller,Fairfield University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Online Shopping and Platform Design with Ex Ante Registration Requirements,Florian Morath,Max Planck Institute for Tax Law and Public Finance,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Online Shopping and Platform Design with Ex Ante Registration Requirements,Johannes Muenster,University of Cologne,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Markets for Leaked Information,Georg Weizsacker,Humboldt University Berlin,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Markets for Leaked Information,Steffen Huck,WZB,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Do Coupons Expand or Cannibalize Revenue? Evidence from an e-Market,Imke Reimers,Northeastern University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Do Coupons Expand or Cannibalize Revenue? Evidence from an e-Market,Chunying Xie,NERA,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
"The ""Amazon Tax"": Empirical Evidence from Amazon and Main Street Retailers",Brian Baugh,Ohio State University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
"The ""Amazon Tax"": Empirical Evidence from Amazon and Main Street Retailers",Itzhak Ben-David,Ohio State University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
"The ""Amazon Tax"": Empirical Evidence from Amazon and Main Street Retailers",Hoonsuk Park,Ohio State University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 8",American Economic Association,Online Commerce,L1,David Reiley,Pandora
Classroom Experiments: Is more more?,Tisha L.N. Emerson,Baylor University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Research in Economic Education: Efficacy of Interventions in Economic Education,A2,Sam Allgood,University of Nebraska-Lincoln,Robert Rebelein,Vassar College,William Bosshardt,Florida Atlantic University,Wayne Grove,Le Moyne College,Christiana E. Hilmer,San Diego State University
Classroom Experiments: Is more more?,Linda K. English,Baylor University,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Research in Economic Education: Efficacy of Interventions in Economic Education,A2,Sam Allgood,University of Nebraska-Lincoln,Robert Rebelein,Vassar College,William Bosshardt,Florida Atlantic University,Wayne Grove,Le Moyne College,Christiana E. Hilmer,San Diego State University
Measuring the Effect of Blended Learning: Evidence from a Selective Liberal Arts College,Lauren Feiler,Carleton College,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Research in Economic Education: Efficacy of Interventions in Economic Education,A2,Sam Allgood,University of Nebraska-Lincoln,Robert Rebelein,Vassar College,William Bosshardt,Florida Atlantic University,Wayne Grove,Le Moyne College,Christiana E. Hilmer,San Diego State University
Measuring the Effect of Blended Learning: Evidence from a Selective Liberal Arts College,Aaron Swoboda,Carleton College,Jan 03 2016,10:15 am,"Hilton Union Square, Golden Gate 5",American Economic Association,Research in Economic Education: Efficacy of Interventions in Economic Education,A2,Sam Allgood,University of Nebraska-Lincoln,Robert Rebelein,Vassar College,William Bosshardt,Florida Atlantic University,Wayne Grove,Le Moyne College,Christiana E. Hilmer,San Diego State University
